customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,time.injuryTime1,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,previousLegEventId,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.aggregated,awayScore.aggregated,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,homeScore.penalties,awayScore.penalties,choice_1,choice_X,choice_2
Xdbsgkb,2,False,True,True,1.0,False,11137260,1681239600,benfica-inter,False,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,0,False,False,7,True,False,557,23,27.0,Quarterfinal,4.0,100,Ended,finished,Benfica,benfica,Benfica,Football,football,1,0,BEN,False,0,3006,PT,Portugal,[],#52b030,#52b030,#ffffff,Inter,inter,Inter,Football,football,1,0,INT,False,0,2697,IT,Italy,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,4.0,1681246255.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681246258,,,,,,,,,,,,,,,,,,,,,,,,2.38,3.2,3.1
rsxdb,1,False,True,True,1.0,False,11137258,1681239600,fc-bayern-munchen-manchester-city,False,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,0,False,False,7,True,False,557,23,27.0,Quarterfinal,4.0,100,Ended,finished,Manchester City,manchester-city,Man City,Football,football,1,0,MCI,False,0,17,EN,England,[],#52b030,#52b030,#ffffff,FC Bayern München,fc-bayern-munchen,Bayern,Football,football,1,0,BMU,False,0,2672,DE,Germany,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1681246244.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681246246,2.0,,,,,,,,,,,,,,,,,,,,,,,1.57,4.33,5.5
Rdbsoeb,1,False,True,True,1.0,False,11137257,1681326000,napoli-milan,False,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,0,False,False,7,True,False,557,23,27.0,Quarterfinal,4.0,100,Ended,finished,Milan,milan,Milan,Football,football,1,0,ACM,False,0,2692,IT,Italy,[],#52b030,#52b030,#ffffff,Napoli,napoli,Napoli,Football,football,1,0,NAP,False,0,2714,IT,Italy,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1681330045.0,"['status.code', 'status.description', 'status.type']",1681333075,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.63,3.1,2.9
NsEgb,1,False,True,True,1.0,False,11137259,1681326000,chelsea-real-madrid,False,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,UEFA Champions League,uefa-champions-league,Europe,europe,Football,football,1,1465,europe,0,False,False,7,True,False,557,23,27.0,Quarterfinal,4.0,100,Ended,finished,Real Madrid,real-madrid,Real Madrid,Football,football,1,0,RMA,False,0,2829,ES,Spain,[],#52b030,#52b030,#ffffff,Chelsea,chelsea,Chelsea,Football,football,1,0,CHE,False,0,38,EN,England,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1681329862.0,"['status.code', 'status.description', 'status.type']",1681332876,,1.0,,,,,,,,,,,,,,,,,,,,,,1.65,3.75,5.25
MLostnB,1,True,True,True,1.0,False,10981465,1681232400,barracas-central-platense,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Barracas Central,barracas-central,Barracas,Football,football,1,0,BAR,,0,65668,AR,Argentina,[],#52b030,#52b030,#ffffff,Platense,platense,Platense,Football,football,1,0,PLA,,0,36837,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1681239159.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681239160,1.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,3.3,3.0,2.4
eobsqob,1,True,True,True,1.0,False,10981464,1681250400,argentinos-juniors-union,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Argentinos Juniors,argentinos-juniors,Argentinos Jrs.,Football,football,1,0,ARG,False,0,3216,AR,Argentina,[],#52b030,#52b030,#ffffff,Unión,union,Unión,Football,football,1,0,UNI,False,0,3204,AR,Argentina,[],#52b030,#52b030,#ffffff,5.0,5.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,1681257140.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681257142,2.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,1.53,3.8,7.5
uobsOLo,2,True,True,True,1.0,False,10981415,1681259400,defensa-y-justicia-banfield,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Banfield,banfield,Banfield,Football,football,1,0,BAN,False,0,3219,AR,Argentina,[],#52b030,#52b030,#ffffff,Defensa y Justicia,defensa-y-justicia,Def y Justicia,Football,football,1,0,DYJ,,0,36839,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,1681266078.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681266083,1.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,2.2,3.2,3.4
tobsBnB,3,True,True,True,1.0,False,10981430,1681259400,central-cordoba-lanus,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Central Córdoba,central-cordoba,Central Córdoba,Football,football,1,0,CC,False,0,65676,AR,Argentina,[],#52b030,#52b030,#ffffff,Lanús,lanus,Lanús,Football,football,1,0,LAN,False,0,3218,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1681266257.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1681266259,1.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,2.8,2.88,2.9
iobsMYb,1,True,True,True,1.0,False,10981414,1681259400,instituto-cordoba-velez-sarsfield,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Instituto Córdoba,instituto-cordoba,Instituto,Football,football,1,0,IAC,,0,4937,AR,Argentina,[],#52b030,#52b030,#ffffff,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,Football,football,1,0,VEL,False,0,3208,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1681266313.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681266317,4.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,2.88,2.9,2.75
bobscob,1,True,True,True,1.0,False,10981409,1681331400,boca-juniors-san-lorenzo,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,San Lorenzo,san-lorenzo,San Lorenzo,Football,football,1,0,SLO,False,0,3201,AR,Argentina,[],#52b030,#52b030,#ffffff,Boca Juniors,boca-juniors,Boca Juniors,Football,football,1,0,BOC,False,0,3202,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1681338780.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681338781,6.0,1.0,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,2.63,2.8,3.1
dobsEcd,1,True,True,True,1.0,False,10981408,1681336800,huracan-belgrano,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Belgrano,belgrano,Belgrano,Football,football,1,0,BEL,,0,3203,AR,Argentina,[],#52b030,#52b030,#ffffff,Huracán,huracan,Huracán,Football,football,1,0,HUR,False,0,7629,AR,Argentina,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1681343606.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681343608,2.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,2.63,2.8,3.0
mobspob,2,True,True,True,1.0,False,10981400,1681338600,racing-club-newells-old-boys,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Racing Club,racing-club,Racing,Football,football,1,0,RAC,False,0,3215,AR,Argentina,[],#52b030,#52b030,#ffffff,Newell's Old Boys,newells-old-boys,Newell's,Football,football,1,0,NOB,False,0,3212,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1681346510.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681346512,2.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,1.7,3.6,5.0
gobsILo,3,True,True,True,1.0,False,10981471,1681345800,atletico-tucuman-estudiantes-de-la-plata,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes,Football,football,1,0,ELP,False,0,3206,AR,Argentina,[],#52b030,#52b030,#ffffff,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,Football,football,1,0,CAT,False,0,36833,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1681353863.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681353864,1.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,1.85,3.3,4.75
jobsrob,1,True,True,True,1.0,False,10981460,1681345800,rosario-central-independiente,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,62375,False,True,155,True,False,351,68,11.0,,,100,Ended,finished,Rosario Central,rosario-central,Rosario Central,Football,football,1,0,ROS,False,0,3217,AR,Argentina,[],#52b030,#52b030,#ffffff,Independiente,independiente,Independiente,Football,football,1,0,CAI,False,0,3209,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1681353328.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681353331,2.0,,AR,#0cbad8,#daa813,AR,,,,,,,,,,,,,,,,,,2.1,3.0,4.0
adcsLok,1,True,True,True,1.0,False,10383371,1681221600,fk-vojvodina-fk-novi-pazar,False,Superliga,superliga,Serbia,serbia,Football,football,1,152,serbia,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,152,serbia,0,False,False,210,True,False,340,1107,30.0,,,100,Ended,finished,FK Vojvodina,fk-vojvodina,Vojvodina,Football,football,1,0,VOJ,False,0,5150,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Novi Pazar,fk-novi-pazar,Novi Pazar,Football,football,1,0,NPA,False,0,25736,RS,Serbia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1681228348.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681228351,1.0,,RS,,,RS,,,,,,,,,,,,,,,,,,1.67,3.5,4.75
jdcskrfc,2,True,True,True,1.0,False,10383343,1681228800,fk-vozdovac-tsc-backa-topola,False,Superliga,superliga,Serbia,serbia,Football,football,1,152,serbia,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,152,serbia,0,False,False,210,True,False,340,1107,30.0,,,100,Ended,finished,FK Voždovac,fk-vozdovac,Voždovac,Football,football,1,0,VOZ,False,0,5159,RS,Serbia,[],#52b030,#52b030,#ffffff,TSC Bačka Topola,tsc-backa-topola,Bačka Topola,Football,football,1,0,BAT,False,0,263360,RS,Serbia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,5.0,1681235896.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681236203,2.0,,RS,,,RS,,,,,,,,,,,,,,,,,,4.33,3.3,1.8
Yccscdc,1,True,True,True,1.0,False,10383355,1681228800,fk-partizan-fk-cukaricki,False,Superliga,superliga,Serbia,serbia,Football,football,1,152,serbia,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,152,serbia,0,False,False,210,True,False,340,1107,30.0,,,100,Ended,finished,FK Čukarički,fk-cukaricki,Čukarički,Football,football,1,0,FKC,False,0,5148,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Partizan,fk-partizan,Partizan,Football,football,1,0,PAR,False,0,5152,RS,Serbia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1682009799.0,['time.currentPeriodStart'],1682010376,,,RS,,,RS,,,,,,,,,,,,,,,,,,2.88,3.1,2.38
UccsMok,1,True,True,True,1.0,False,10383370,1681308000,fk-javor-ivanjica-fk-radnicki-nis,False,Superliga,superliga,Serbia,serbia,Football,football,1,152,serbia,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,152,serbia,0,False,False,210,True,False,340,1107,30.0,,,100,Ended,finished,FK Radnički Niš,fk-radnicki-nis,Radnički N.,Football,football,1,0,RNI,False,0,25737,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Javor Ivanjica,fk-javor-ivanjica,Javor,Football,football,1,0,JAV,,0,5144,RS,Serbia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1681314829.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681314833,,1.0,RS,,,RS,,,,,,,,,,,,,,,,,,1.75,3.3,4.2
zddsCxU,1,True,True,True,1.0,False,10383414,1681315200,fk-napredak-krusevac-fk-radnik-surdulica,False,Superliga,superliga,Serbia,serbia,Football,football,1,152,serbia,Mozzart Bet Superliga,mozzart-bet-superliga,Serbia,serbia,Football,football,1,152,serbia,0,False,False,210,True,False,340,1107,30.0,,,100,Ended,finished,FK Radnik Surdulica,fk-radnik-surdulica,Radnik,Football,football,1,0,RSU,False,0,111127,RS,Serbia,[],#52b030,#52b030,#ffffff,FK Napredak Kruševac,fk-napredak-krusevac,Napredak,Football,football,1,0,NAP,False,0,7674,RS,Serbia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1681322074.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681322077,2.0,,RS,,,RS,,,,,,,,,,,,,,,,,,2.25,3.0,3.2
HPcsPXFb,3,True,True,True,1.0,False,10440925,1681218000,pendikspor-bodrumspor,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,0,False,False,98,True,False,261,101,32.0,,,100,Ended,finished,Bodrumspor,bodrumspor,Bodrumspor,Football,football,1,0,BBB,False,0,202390,TR,Turkey,[],#52b030,#52b030,#ffffff,Pendikspor,pendikspor,Pendikspor,Football,football,1,0,PEN,,0,7032,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,1681225251.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681225255,4.0,,TR,,,TR,,,,,,,,,,,,,,,,,,2.38,3.25,2.63
dlbsYTW,1,True,True,True,1.0,False,10440921,1681234200,samsunspor-tuzlaspor,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,0,False,False,98,True,False,261,101,32.0,,,100,Ended,finished,Samsunspor,samsunspor,Samsunspor,Football,football,1,0,SAM,,0,3053,TR,Turkey,[],#52b030,#52b030,#ffffff,Tuzlaspor,tuzlaspor,Tuzlaspor,Football,football,1,0,TUZ,,0,117198,TR,Turkey,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1681241945.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681242044,5.0,,TR,,,TR,,,,,,,,,,,,,,,,,,1.2,5.75,9.5
vLrsQXFb,2,True,True,True,1.0,False,10440920,1681304400,bandirmaspor-manisa-fk,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,0,False,False,98,True,False,261,101,32.0,,,100,Ended,finished,Manisa FK,manisa-fk,Manisa,Football,football,1,0,MAN,False,0,202391,TR,Turkey,[],#52b030,#52b030,#ffffff,Bandırmaspor,bandirmaspor,Bandırmaspor,Football,football,1,0,BAS,,0,44320,TR,Turkey,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,1681311481.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681311486,4.0,1.0,TR,,,TR,,,,,,,,,,,,,,,,,,1.85,3.6,3.3
PPcscgd,2,True,True,True,1.0,False,10440930,1681320600,genclerbirligi-eyupspor,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,0,False,False,98,True,False,261,101,32.0,,,100,Ended,finished,Eyüpspor,eyupspor,Eyüpspor,Football,football,1,0,EYU,,0,7040,TR,Turkey,[],#52b030,#52b030,#ffffff,Gençlerbirliği,genclerbirligi,Gençlerbirliği,Football,football,1,0,GEN,False,0,7802,TR,Turkey,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,1681327622.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681327624,3.0,,TR,,,TR,,,,,,,,,,,,,,,,,,1.4,3.8,7.5
olbsFlb,1,True,True,True,1.0,False,10440917,1681390800,sakaryaspor-caykur-rizespor,False,1. Lig,1-lig,Turkey,turkey,Football,football,1,46,turkey,TFF 1. Lig,tff-1-lig,Turkey,turkey,Football,football,1,46,turkey,0,False,False,98,True,False,261,101,32.0,,,100,Ended,finished,Çaykur Rizespor,caykur-rizespor,Rizespor,Football,football,1,0,RIZ,,0,3064,TR,Turkey,[],#52b030,#52b030,#ffffff,Sakaryaspor,sakaryaspor,Sakaryaspor,Football,football,1,0,SAK,False,0,3080,TR,Turkey,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,10.0,1681398333.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681398343,3.0,,TR,,,TR,,,,,,,,,,,,,,,,,,1.6,4.0,4.2
txcsAOc,1,True,True,True,1.0,False,10991487,1681246800,deportivo-la-equidad-once-caldas,False,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,0,False,False,11539,True,False,226,19232,13.0,,,100,Ended,finished,Deportivo La Equidad,deportivo-la-equidad,La Equidad,Football,football,1,0,EQU,,0,6975,CO,Colombia,[],#52b030,#52b030,#ffffff,Once Caldas,once-caldas,Once Caldas,Football,football,1,0,OC,,0,6118,CO,Colombia,[],#52b030,#52b030,#ffffff,4.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1681253568.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681253569,2.0,,CO,,,CO,,,,,,,,,,,,,,,,,,2.3,2.9,3.6
excsrxc,3,True,True,True,1.0,False,10991484,1681254600,millonarios-atletico-huila,False,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,0,False,False,11539,True,False,226,19232,13.0,,,100,Ended,finished,Atlético Huila,atletico-huila,Huila,Football,football,1,0,HUI,,0,6104,CO,Colombia,[],#52b030,#52b030,#ffffff,Millonarios,millonarios,Millonarios,Football,football,1,0,MIL,False,0,6117,CO,Colombia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1681261457.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1681261459,1.0,,CO,,,CO,,,,,,,,,,,,,,,,,,3.6,3.2,2.15
cxcsUou,2,True,True,True,1.0,False,10991477,1681262400,america-de-cali-rionegro-aguilas-doradas,False,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,"Primera A, Apertura",primera-a-apertura,Colombia,colombia,Football,football,1,274,colombia,0,False,False,11539,True,False,226,19232,13.0,,,100,Ended,finished,América de Cali,america-de-cali,América Cali,Football,football,1,0,AME,,0,6102,CO,Colombia,[],#52b030,#52b030,#ffffff,Rionegro Águilas Doradas,rionegro-aguilas-doradas,Águilas Doradas,Football,football,1,0,ADR,False,0,48244,CO,Colombia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,7.0,1681269848.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681269851,4.0,1.0,CO,,,CO,1.0,,,,,,,,,,,,,,,,,1.75,3.4,5.0
