customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,awayRedCards,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,previousLegEventId,homeTeam.gender,homeTeam.national,awayTeam.gender,awayTeam.national,homeScore.aggregated,awayScore.aggregated
mBWsCRbc,1,False,,,,False,11035314,,1681394400,fc-telavi-saburtalo-tbilisi,False,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,0,False,False,704,False,False,0,3012,8.0,,,100,Ended,finished,Saburtalo Tbilisi,saburtalo-tbilisi,Saburtalo,Football,football,1,0,SAT,,0,116312,GE,Georgia,[],#52b030,#52b030,#ffffff,FC Telavi,fc-telavi,FC Telavi,Football,football,1,0,TEL,False,0,254627,GE,Georgia,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1681401152.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681401154,GE,,,GE,,,,,,,,,
uBnsrJr,2,False,,,,False,11035321,,1681401600,fc-samgurali-tskhaltubo-fc-dila-gori,False,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,Erovnuli Liga,erovnuli-liga,Georgia,georgia,Football,football,1,270,georgia,0,False,False,704,False,False,0,3012,8.0,,,100,Ended,finished,FC Dila Gori,fc-dila-gori,FC Dila,Football,football,1,0,GOR,False,0,33819,GE,Georgia,[],#52b030,#52b030,#ffffff,FC Samgurali Tskhaltubo,fc-samgurali-tskhaltubo,Samgurali Tskhaltubo,Football,football,1,0,SAM,False,0,44217,GE,Georgia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1681408446.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681408447,GE,,,GE,,,,,,,,,
XacsDyc,0,False,,,,False,11180941,,1681317000,holstein-kiel-ii-kickers-emden,False,Regionalliga North,regionalliga-north,Germany Amateur,germany-amateur,Football,football,1,122,germany,Regionalliga Nord,regionalliga-nord,Germany Amateur,germany-amateur,Football,football,1,122,germany,0,False,False,42,False,False,0,44,30.0,,,60,Postponed,postponed,Kickers Emden,kickers-emden,Emden,Football,football,1,0,EMD,,0,5047,DE,Germany,[],#52b030,#52b030,#ffffff,Holstein Kiel II,holstein-kiel-ii,Kiel II,Football,football,1,0,HOL,,0,6178,DE,Germany,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,,"['status.code', 'status.description', 'status.type']",1681317419,DE,,,DE,,,,,,,,,
bCcsGoid,3,False,,,,False,11176230,,1681382700,veria-nfc-paok,False,"Betsson Super League 2, Group A",betsson-super-league-2-group-a,Greece,greece,Football,football,1,67,greece,Betsson Super League 2,betsson-super-league-2,Greece,greece,Football,football,1,67,greece,0,False,False,186,False,False,0,95743,16.0,,,100,Ended,finished,PAOK B,paok-b,PAOK B,Football,football,1,0,PAO,False,0,395731,GR,Greece,[],#52b030,#52b030,#ffffff,Veria NFC,veria-nfc,Veria,Football,football,1,0,VER,False,0,6351,GR,Greece,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1681389343.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681389346,GR,,,GR,,,,,,,,,
TcIsFoid,1,False,,,,False,11176231,,1681308900,episkopi-fc-olympiacos,False,"Betsson Super League 2, Group B",betsson-super-league-2-group-b,Greece,greece,Football,football,1,67,greece,Betsson Super League 2,betsson-super-league-2,Greece,greece,Football,football,1,67,greece,0,False,False,186,False,False,0,95742,16.0,,,100,Ended,finished,Olympiacos B,olympiacos-b,Olympiacos B,Football,football,1,0,OLY,False,0,395730,GR,Greece,[],#52b030,#52b030,#ffffff,Episkopi FC,episkopi-fc,Episkopi,Football,football,1,0,EPI,,0,82643,GR,Greece,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1681315688.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681315690,GR,,,GR,,,,,,,,,
Vobsapb,1,False,,,,False,11095662,,1681317000,aek-athens-olympiacos,False,Greece Cup,greece-cup,Greece,greece,Football,football,1,67,greece,Novibet Greek Cup,novibet-greek-cup,Greece,greece,Football,football,1,67,greece,0,False,False,375,False,False,0,75769,28.0,Semifinal,2.0,100,Ended,finished,Olympiacos,olympiacos,Olympiacos,Football,football,1,101048,OLY,False,0,3245,GR,Greece,[],#ff0000,#ffffff,#ffffff,AEK Athens,aek-athens,ΑΕΚ,Football,football,1,55186,AEK,False,0,3250,GR,Greece,[],#000000,#ffff00,#ffff00,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,6.0,1681324417.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681324422,GR,,,GR,,2.0,11015832.0,M,False,M,False,2.0,4.0
bpbsedY,3,False,,,,False,11095667,,1681394400,paok-pas-lamia-1964,False,Greece Cup,greece-cup,Greece,greece,Football,football,1,67,greece,Novibet Greek Cup,novibet-greek-cup,Greece,greece,Football,football,1,67,greece,0,False,False,375,False,False,0,75769,28.0,Semifinal,2.0,100,Ended,finished,PAOK,paok,PAOK,Football,football,1,57176,PAOK,False,0,3251,GR,Greece,[],#000000,#ffffff,#ffffff,PAS Lamia 1964,pas-lamia-1964,Lamia,Football,football,1,5993,LAM,False,0,120154,GR,Greece,[],#0066ff,#0066ff,#0066ff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1681401035.0,['time.injuryTime2'],1681401066,GR,,,GR,,1.0,11095661.0,M,False,M,False,6.0,2.0
APcsYppb,1,False,,,,False,11116218,,1681324200,csd-municipal-deportivo-guastatoya,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,0,False,False,11615,False,False,0,16684,12.0,,,100,Ended,finished,CSD Municipal,csd-municipal,Municipal,Football,football,1,0,MUN,,0,7025,GT,Guatemala,[],#52b030,#52b030,#ffffff,Deportivo Guastatoya,deportivo-guastatoya,Dep. Guastatoya,Football,football,1,0,GUA,,0,163298,GT,Guatemala,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,,1681331529.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681331530,GT,,,GT,,,,,,,,,
zPcsFed,3,False,,,,False,11130940,,1681347600,deportivo-malacateco-comunicaciones-fc,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,0,False,False,11615,False,False,0,16684,13.0,,,100,Ended,finished,Comunicaciones FC,comunicaciones-fc,Comunicaciones,Football,football,1,0,COM,,0,7024,GT,Guatemala,[],#52b030,#52b030,#ffffff,Deportivo Malacateco,deportivo-malacateco,Malacateco,Football,football,1,0,MAL,,0,7730,GT,Guatemala,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,1681354523.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681355426,GT,,,GT,2.0,,,,,,,,
WppbswkGb,3,False,,,,False,11134603,,1681351200,coban-imperial-antigua-gfc,False,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,"Liga Guate Banrural, Clausura",liga-guate-banrural-clausura,Guatemala,guatemala,Football,football,1,365,guatemala,0,False,False,11615,False,False,0,16684,13.0,,,100,Ended,finished,Antigua GFC,antigua-gfc,Antigua,Football,football,1,0,ATG,,0,163296,GT,Guatemala,[],#52b030,#52b030,#ffffff,Cobán Imperial,coban-imperial,Cobán Imperial,Football,football,1,0,COI,,0,203021,GT,Guatemala,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,4.0,1681358389.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681358393,GT,,,GT,,,,,,,,,
vyXslnRb,2,True,,,,False,11171959,,1681311600,punjab-fc-bengaluru-fc,False,"Indian Super Cup, Group A",indian-super-cup-group-a,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112718,2.0,,,100,Ended,finished,Punjab FC,punjab-fc,Punjab,Football,football,1,0,PUN,False,0,230661,IN,India,[],#52b030,#52b030,#ffffff,Bengaluru FC,bengaluru-fc,Bengaluru,Football,football,1,0,BGL,False,0,118670,IN,India,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,,,2.0,2.0,0.0,,,2.0,5.0,1681318439.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1681318441,IN,,,IN,1.0,,,,,,,,
RQubsOXJb,2,True,,,,False,11198087,,1681385400,aizawl-fc-odisha-fc,False,"Indian Super Cup, Group B",indian-super-cup-group-b,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112798,2.0,,,100,Ended,finished,Aizawl FC,aizawl-fc,Aizawl,Football,football,1,0,AIZ,,0,212389,IN,India,[],#52b030,#52b030,#ffffff,Odisha FC,odisha-fc,Odisha,Football,football,1,0,ODI,False,0,174592,IN,India,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.0,6.0,1681392239.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681392241,IN,,,IN,,,,,,,,,
fnqsPLHc,3,True,,,,False,11174698,,1681398000,east-bengal-fc-hyderabad-fc,False,"Indian Super Cup, Group B",indian-super-cup-group-b,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112798,2.0,,,100,Ended,finished,East Bengal FC,east-bengal-fc,East Bengal,Football,football,1,0,EBE,False,0,40655,IN,India,[],#52b030,#52b030,#ffffff,Hyderabad FC,hyderabad-fc,Hyderabad,Football,football,1,0,HYD,False,0,331840,IN,India,[],#52b030,#52b030,#ffffff,3.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,,,1681401840.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1681404916,IN,,,IN,,,,,,,,,
UQubsJLic,2,True,,,,False,11196160,,1681471800,gokulam-kerala-fc-fc-goa,False,"Indian Super Cup, Group C",indian-super-cup-group-c,India,india,Football,football,1,352,india,Super Cup India,super-cup-india,India,india,Football,football,1,352,india,0,False,False,11058,False,False,0,112796,2.0,,,100,Ended,finished,Gokulam Kerala FC,gokulam-kerala-fc,Gokulam,Football,football,1,0,GOK,,0,271834,IN,India,[],#52b030,#52b030,#ffffff,FC Goa,fc-goa,Goa,Football,football,1,0,GOA,False,0,174594,IN,India,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,1681475655.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime1', 'time.injuryTime2']",1681478713,IN,,,IN,,,,,,,,,
ZKAswOAb,1,True,,,,False,11197087,,1681306200,bali-united-fc-psis-semarang,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,34.0,,,100,Ended,finished,Bali United FC,bali-united-fc,Bali Utd,Football,football,1,0,BAU,False,0,64299,ID,Indonesia,[],#52b030,#52b030,#ffffff,PSIS Semarang,psis-semarang,PSIS Semarang,Football,football,1,0,SEM,False,0,189471,ID,Indonesia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,4.0,1681312926.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681312927,ID,,,ID,,,,,,,,,
qrebsvaFb,1,True,,,,False,11197085,,1681392600,persis-solo-persik-kediri,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,34.0,,,100,Ended,finished,Persis Solo,persis-solo,Persis,Football,football,1,0,PSO,False,0,200020,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persik Kediri,persik-kediri,Persik Kediri,Football,football,1,0,PKE,False,0,135866,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1681399165.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681399169,ID,,,ID,,,,,,,,,
DGJsBuRb,3,False,,,,False,11197083,1.0,1681392600,madura-united-rans-nusantara,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,34.0,,,100,Ended,finished,RANS Nusantara,rans-nusantara,RANS Nusantara,Football,football,1,0,RAN,False,0,230976,ID,Indonesia,[],#52b030,#52b030,#ffffff,Madura United,madura-united,Madura Utd,Football,football,1,0,MAU,False,0,86578,ID,Indonesia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1681399270.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681399273,ID,,,ID,,,,,,,,,
pZtsrrNb,2,True,,,,False,11197089,,1681479000,arema-fc-bhayangkara-presisi-indonesia-fc,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,34.0,,,100,Ended,finished,Arema FC,arema-fc,Arema,Football,football,1,0,ARE,False,0,47465,ID,Indonesia,[],#52b030,#52b030,#ffffff,Bhayangkara Presisi Indonesia FC,bhayangkara-presisi-indonesia-fc,Bhayangkara FC,Football,football,1,0,BHA,False,0,220867,ID,Indonesia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,1681485614.0,"['cardsCode', 'time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681485625,ID,,,ID,,,,,,,,,
RFJsBGJ,1,False,,,,False,11197088,,1681479000,persita-tangerang-barito-putera,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,34.0,,,100,Ended,finished,Barito Putera,barito-putera,Barito Putera,Football,football,1,0,BAR,False,0,86542,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persita Tangerang,persita-tangerang,Persita,Football,football,1,0,PER,False,0,86576,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1681482720.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1681485730,ID,,,ID,,,,,,,,,
fhcsghc,0,False,,,,False,11035253,,1681387200,atyrau-fk-aktobe,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,6.0,,,60,Postponed,postponed,FK Aktobe,fk-aktobe,Aktobe,Football,football,1,0,AKT,False,0,5355,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Atyrau,atyrau,Atyrau,Football,football,1,0,ATY,False,0,5356,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,,,,,,,,,,,,,,"['status.code', 'status.description', 'status.type']",1680944056,KZ,,,KZ,,,,,,,,,
xFosAYQc,2,True,,,6.0,False,10912553,,1681340400,alacranes-de-durango-cd-tapatio,False,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,0,False,False,11612,False,False,0,90492,16.0,,,100,Ended,finished,Alacranes de Durango,alacranes-de-durango,Alacranes,Football,football,1,0,ACR,,0,36522,MX,Mexico,[],#52b030,#52b030,#ffffff,CD Tapatío,cd-tapatio,Tapatío,Football,football,1,0,TAP,False,0,354925,MX,Mexico,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,,1681347597.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681347699,MX,,,MX,,,,,,,,,
TNsDYrd,2,True,,,6.0,False,10912554,,1681347900,club-atletico-la-paz-atlante,False,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,0,False,False,11612,False,False,0,90492,16.0,,,100,Ended,finished,Club Atletico La Paz,club-atletico-la-paz,Club Atletico La Paz,Football,football,1,0,CLU,False,0,419928,MX,Mexico,[],#52b030,#52b030,#ffffff,Atlante,atlante,Atlante,Football,football,1,0,ATL,False,0,1943,MX,Mexico,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,1681354687.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681354690,MX,,,MX,,,,,,,,,
BFoswmw,2,True,,,6.0,False,10912555,,1681355100,celaya-fc-correcaminos-uat,False,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,0,False,False,11612,False,False,0,90492,16.0,,,100,Ended,finished,Correcaminos UAT,correcaminos-uat,Correcaminos,Football,football,1,0,COR,,0,36526,MX,Mexico,[],#52b030,#52b030,#ffffff,Celaya FC,celaya-fc,Celaya,Football,football,1,0,CEL,,0,53121,MX,Mexico,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1681361915.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681361917,MX,,,MX,,,,,,,,,
KFoseIed,1,True,,,6.0,False,10912556,,1681426800,raya2-expansion-leones-negros,False,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,0,False,False,11612,False,False,0,90492,16.0,,,100,Ended,finished,Leones Negros,leones-negros,Leones Negros,Football,football,1,0,LEN,,0,36535,MX,Mexico,[],#52b030,#52b030,#ffffff,Raya2 Expansión,raya2-expansion,Raya2 Expansión,Football,football,1,0,RAY,,0,386654,MX,Mexico,[],#52b030,#52b030,#ffffff,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,,1681433483.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681433485,MX,,,MX,,,,,,,,,
EFosjXT,1,True,,,6.0,False,10912557,,1681434300,club-atletico-morelia-alebrijes-de-oaxaca,False,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,"Liga de Expansión MX, Clausura",liga-de-expansion-mx-clausura,Mexico,mexico,Football,football,1,12,mexico,0,False,False,11612,False,False,0,90492,16.0,,,100,Ended,finished,Club Atlético Morelia,club-atletico-morelia,Atlético Morelia,Football,football,1,0,ATM,False,0,36529,MX,Mexico,[],#52b030,#52b030,#ffffff,Alebrijes de Oaxaca,alebrijes-de-oaxaca,Alebrijes,Football,football,1,0,ADO,False,0,109859,MX,Mexico,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1681441299.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681441300,MX,,,MX,,,,,,,,,
XucsYuc,1,False,False,,4.0,False,11188001,,1681336800,sportivo-luqueno-olimpia,False,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,0,False,False,11540,False,False,0,3133,12.0,,,100,Ended,finished,Sportivo Luqueño,sportivo-luqueno,Sportivo Luqueño,Football,football,1,0,LUQ,False,0,5998,PY,Paraguay,[],#52b030,#52b030,#ffffff,Olimpia,olimpia,Olimpia,Football,football,1,0,OLI,False,0,5997,PY,Paraguay,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1681343649.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681343650,PY,,,PY,,,,,,,,,
ZucsxUp,2,False,False,,4.0,False,11188002,,1681345800,tacuary-sportivo-trinidense,False,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,0,False,False,11540,False,False,0,3133,12.0,,,100,Ended,finished,Tacuary,tacuary,Tacuary,Football,football,1,0,TAC,False,0,5999,PY,Paraguay,[],#52b030,#52b030,#ffffff,Sportivo Trinidense,sportivo-trinidense,Trinidense,Football,football,1,0,TRI,,0,39722,PY,Paraguay,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,6.0,1681352672.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1681352674,PY,,,PY,,,,,,,,,
QucskvEc,2,False,False,,4.0,False,11188003,,1681423200,cerro-porteno-sportivo-ameliano,False,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera Division, Apertura",primera-division-apertura,Paraguay,paraguay,Football,football,1,280,paraguay,0,False,False,11540,False,False,0,3133,12.0,,,100,Ended,finished,Sportivo Ameliano,sportivo-ameliano,Sportivo Ameliano,Football,football,1,0,SPO,,0,323510,PY,Paraguay,[],#52b030,#52b030,#ffffff,Cerro Porteño,cerro-porteno,Cerro Porteño,Football,football,1,0,CPO,False,0,5991,PY,Paraguay,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,7.0,1681430394.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1681430399,PY,,,PY,,,,,,,,,
