customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,homeRedCards,roundInfo.name,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeScore.penalties,awayScore.penalties,roundInfo.cupRoundType,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,coverage,choice_1,choice_X,choice_2
kxcscMK,1,True,,,6.0,False,11389456,1690331400,bogota-fc-deportes-quindio,False,"Primera B, Clausura",primera-b-clausura,Colombia,colombia,Football,football,1,274,colombia,Primera B,primera-b,Colombia,colombia,Football,football,1.0,274.0,colombia,0.0,1238.0,False,False,False,False,0,60510,1.0,100,Ended,finished,Deportes Quindío,deportes-quindio,Quindío,Football,football,1,0,QUI,,0,6110,CO,Colombia,[],#52b030,#52b030,#ffffff,Bogotá FC,bogota-fc,Bogotá,Football,football,1,0,BOG,,0,89352,CO,Colombia,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,0,0,0.0,0.0,0.0,5.0,5.0,1690338613.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690338616,,,CO,CO,1.0,,,,,,,1.91,3.2,4.0
AGcsVPc,2,False,,,,False,11354450,1690336800,herediano-municipal-liberia,False,"Primera Division, Apertura",primera-division-apertura,Costa Rica,costa-rica,Football,football,1,289,costa-rica,"Primera Division, Apertura",primera-division-apertura,Costa Rica,costa-rica,Football,football,1.0,289.0,costa-rica,0.0,11535.0,False,False,False,False,0,4713,1.0,100,Ended,finished,Municipal Liberia,municipal-liberia,Liberia,Football,football,1,0,LIB,,0,6575,CR,Costa Rica,[],#52b030,#52b030,#ffffff,Herediano,herediano,Herediano,Football,football,1,0,HER,False,0,7045,CR,Costa Rica,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,4,4,3.0,1.0,4.0,2.0,3.0,1690343719.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690343721,,,CR,CR,,,,,,,,3.75,3.6,1.73
BGcsWPc,1,True,,,,False,11354447,1690337700,puntarenas-fc-municipal-perez-zeledon,False,"Primera Division, Apertura",primera-division-apertura,Costa Rica,costa-rica,Football,football,1,289,costa-rica,"Primera Division, Apertura",primera-division-apertura,Costa Rica,costa-rica,Football,football,1.0,289.0,costa-rica,0.0,11535.0,False,False,False,False,0,4713,1.0,100,Ended,finished,Municipal Pérez Zeledón,municipal-perez-zeledon,Pérez Zeledón,Football,football,1,0,ZEL,,0,6576,CR,Costa Rica,[],#52b030,#52b030,#ffffff,Puntarenas FC,puntarenas-fc,Puntarenas FC,Football,football,1,0,PUN,,0,7046,CR,Costa Rica,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,0,0,0.0,0.0,0.0,2.0,4.0,1690344692.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690344696,,,CR,CR,,,,,,,,2.4,3.0,2.9
kUszvo,3,False,,,,False,11367073,1690212600,fc-sellier-and-bellot-vlasim-fc-zbrojovka-brno,False,FNL,fnl,Czech Republic,czech-republic,Football,football,1,18,czech-republic,FNL,fnl,Czech Republic,czech-republic,Football,football,1.0,18.0,czech-republic,0.0,205.0,False,False,False,False,0,843,1.0,100,Ended,finished,FC Zbrojovka Brno,fc-zbrojovka-brno,Zbrojovka Brno,Football,football,1,0,BRN,,0,2210,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FC Sellier & Bellot Vlašim,fc-sellier-and-bellot-vlasim,Sellier & Bellot Vlašim,Football,football,1,0,VLA,,0,36024,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,1,1,0.0,1.0,1.0,2.0,3.0,1690219303.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690219308,,,CZ,CZ,,,,,,,,1.57,4.0,4.75
aXosOlp,1,False,,,,False,11260886,1690212600,germany-u19-netherlands-u19,False,"U19 European Womens Championship, Group A",u19-european-womens-championship-group-a,Europe,europe,Football,football,1,1465,europe,U19 European Women's Championship,u19-european-womens-championship,Europe,europe,Football,football,1.0,1465.0,europe,0.0,695.0,False,False,False,False,0,12944,3.0,100,Ended,finished,Netherlands U19,netherlands-u19,Netherlands,Football,football,1,0,NED,False,0,37350,NL,Netherlands,[],#52b030,#52b030,#ffffff,Germany U19,germany-u19,Germany,Football,football,1,0,GER,False,0,38089,DE,Germany,[],#52b030,#52b030,#ffffff,3,3,1.0,2.0,3.0,1,1,1.0,0.0,1.0,3.0,4.0,1690219414.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690219418,,,,,,,,,,,,2.25,3.5,2.6
NWosRWo,1,False,,,,False,11260888,1690223400,iceland-u19-france-u19,False,"U19 European Womens Championship, Group B",u19-european-womens-championship-group-b,Europe,europe,Football,football,1,1465,europe,U19 European Women's Championship,u19-european-womens-championship,Europe,europe,Football,football,1.0,1465.0,europe,0.0,695.0,False,False,False,False,0,12945,3.0,100,Ended,finished,France U19,france-u19,France,Football,football,1,0,FRA,False,0,37338,FR,France,[],#52b030,#52b030,#ffffff,Iceland U19,iceland-u19,Iceland,Football,football,1,0,ISL,False,0,37342,IS,Iceland,[],#52b030,#52b030,#ffffff,3,3,2.0,1.0,3.0,1,1,1.0,0.0,1.0,3.0,3.0,1690230150.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690230152,,,,,,,,,,,,1.14,7.5,12.0
GWosmXo,1,False,,,,False,11260887,1690223400,spain-u19-czech-republic-u19,False,"U19 European Womens Championship, Group B",u19-european-womens-championship-group-b,Europe,europe,Football,football,1,1465,europe,U19 European Women's Championship,u19-european-womens-championship,Europe,europe,Football,football,1.0,1465.0,europe,0.0,695.0,False,False,False,False,0,12945,3.0,100,Ended,finished,Spain U19,spain-u19,Spain,Football,football,1,0,ESP,False,0,37362,ES,Spain,[],#52b030,#52b030,#ffffff,Czech Republic U19,czech-republic-u19,Czech Republic,Football,football,1,0,CZE,False,0,37331,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,7,7,4.0,,,0,0,0.0,,,1.0,2.0,1690230089.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1690230092,,,,,,,,,,,,1.07,8.5,17.0
aNseN,2,True,,,,False,10976477,1690221600,ka-akureyri-keflavik-if,False,Besta deild karla,besta-deild-karla,Iceland,iceland,Football,football,1,10,iceland,Besta deild karla,besta-deild-karla,Iceland,iceland,Football,football,1.0,10.0,iceland,0.0,188.0,False,False,False,False,0,102,16.0,100,Ended,finished,Keflavík IF,keflavik-if,Keflavík,Football,football,1,0,KEF,,0,1900,IS,Iceland,[],#52b030,#52b030,#ffffff,KA Akureyri,ka-akureyri,KA Akureyri,Football,football,1,0,AKU,False,0,1904,IS,Iceland,[],#52b030,#52b030,#ffffff,3,3,1.0,2.0,3.0,4,4,2.0,2.0,4.0,,,1690225440.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690228396,,,IS,IS,,,,,,,,2.62,3.6,2.25
UMsWM,2,True,,,,False,10976485,1690226100,fylkir-reykjavik-fh-hafnarfjordur,False,Besta deild karla,besta-deild-karla,Iceland,iceland,Football,football,1,10,iceland,Besta deild karla,besta-deild-karla,Iceland,iceland,Football,football,1.0,10.0,iceland,0.0,188.0,False,False,False,False,0,102,16.0,100,Ended,finished,FH Hafnarfjörður,fh-hafnarfjordur,Hafnarfjörður,Football,football,1,0,HAF,False,0,1894,IS,Iceland,[],#52b030,#52b030,#ffffff,Fylkir Reykjavík,fylkir-reykjavik,Fylkir,Football,football,1,0,FYL,False,0,1896,IS,Iceland,[],#52b030,#52b030,#ffffff,2,2,1.0,1.0,2.0,4,4,2.0,2.0,4.0,2.0,4.0,1690233001.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690233167,,,IS,IS,,,,,,,,2.2,3.6,2.8
nfCbsobAc,1,True,,,,False,11328651,1690218000,siauliai-fa-fk-panevezys,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1.0,160.0,lithuania,0.0,198.0,False,False,False,False,0,1260,23.0,100,Ended,finished,FK Panevėžys,fk-panevezys,Panevėžys,Football,football,1,0,PAN,False,0,192763,LT,Lithuania,[],#52b030,#52b030,#ffffff,Šiauliai FA,siauliai-fa,Šiauliai,Football,football,1,0,SIA,,0,312564,LT,Lithuania,[],#52b030,#52b030,#ffffff,2,2,0.0,2.0,2.0,0,0,0.0,0.0,0.0,,,1690221780.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1690224724,,,LT,LT,,,,,,,,1.91,3.4,3.3
NhosJEtb,2,True,,,,False,11328650,1690300800,fk-banga-gargzdai-fc-hegelmann,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1.0,160.0,lithuania,0.0,198.0,False,False,False,False,0,1260,23.0,100,Ended,finished,FK Banga Gargždai,fk-banga-gargzdai,Banga,Football,football,1,0,BAN,False,0,35388,LT,Lithuania,[],#52b030,#52b030,#ffffff,FC Hegelmann,fc-hegelmann,Hegelmann,Football,football,1,0,HEG,False,0,171484,LT,Lithuania,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,3,3,2.0,1.0,3.0,,,1690304432.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690307305,,,LT,LT,,,,,,,,5.25,3.8,1.5
TNsKFo,1,True,,,6.0,False,11434656,1690247100,leones-negros-atlante,False,"Liga de Expansión MX, Apertura",liga-de-expansion-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,"Liga de Expansión MX, Apertura",liga-de-expansion-mx-apertura,Mexico,mexico,Football,football,1.0,12.0,mexico,0.0,11611.0,False,False,False,False,0,81404,1.0,100,Ended,finished,Atlante,atlante,Atlante,Football,football,1,0,ATL,False,0,1943,MX,Mexico,[],#52b030,#52b030,#ffffff,Leones Negros,leones-negros,Leones Negros,Football,football,1,0,LEN,,0,36535,MX,Mexico,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,0,0,0.0,0.0,0.0,2.0,7.0,1690254128.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690254131,,,MX,MX,,,,,,,,1.62,3.75,6.0
aosxr,1,False,,,,False,10950745,1690203600,sk-brann-ii-kvik-halden,False,"2nd Division, Group 2",2nd-division-group-2,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 2",2nd-division-group-2,Norway,norway,Football,football,1.0,5.0,norway,0.0,11090.0,False,False,False,False,0,395,12.0,100,Ended,finished,Kvik Halden,kvik-halden,Kvik Halden,Football,football,1,0,HLD,,0,700,NO,Norway,[],#52b030,#52b030,#ffffff,SK Brann II,sk-brann-ii,Brann II,Football,football,1,0,BRA,,0,872,NO,Norway,[],#52b030,#52b030,#ffffff,4,4,2.0,2.0,4.0,2,2,0.0,2.0,2.0,,,1690207200.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690210300,,,NO,NO,,,,,,,,1.55,4.5,4.33
insun,2,False,,,,False,10950750,1690203600,tromsdalen-uil-stromsgodset-ii,False,"2nd Division, Group 2",2nd-division-group-2,Norway,norway,Football,football,1,5,norway,"2nd Division, Group 2",2nd-division-group-2,Norway,norway,Football,football,1.0,5.0,norway,0.0,11090.0,False,False,False,False,0,395,12.0,100,Ended,finished,Strømsgodset II,stromsgodset-ii,Strømsgodset II,Football,football,1,0,SIF2,,0,658,NO,Norway,[],#52b030,#52b030,#ffffff,Tromsdalen UIL,tromsdalen-uil,Tromsdalen UIL,Football,football,1,0,TRO,,0,669,NO,Norway,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,2,2,0.0,2.0,2.0,,,1690207260.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1690210276,,,NO,NO,,,,,,,,5.0,4.0,1.5
WucsUIZb,1,False,False,,4.0,False,11447353,1690239600,libertad-guairena,False,"Primera Division, Clausura",primera-division-clausura,Paraguay,paraguay,Football,football,1,280,paraguay,"Primera Division, Clausura",primera-division-clausura,Paraguay,paraguay,Football,football,1.0,280.0,paraguay,0.0,11541.0,False,False,False,False,0,16752,3.0,100,Ended,finished,Libertad,libertad,Libertad,Football,football,1,0,LIB,False,0,5996,PY,Paraguay,[],#52b030,#52b030,#ffffff,Guaireña,guairena,Guaireña,Football,football,1,0,GUA,False,0,249194,PY,Paraguay,[],#52b030,#52b030,#ffffff,4,4,1.0,3.0,4.0,3,3,1.0,2.0,3.0,2.0,5.0,1690246376.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690246380,,,PY,PY,,,,,,,,1.33,4.5,8.0
qidshUo,2,False,,,,False,11367381,1690214400,oks-odra-opole-stal-rzeszow,False,I Liga,i-liga,Poland,poland,Football,football,1,47,poland,I Liga,i-liga,Poland,poland,Football,football,1.0,47.0,poland,0.0,229.0,False,False,False,False,0,1427,1.0,100,Ended,finished,Stal Rzeszów,stal-rzeszow,Stal Rzeszów,Football,football,1,0,SRZ,,0,37207,PL,Poland,[],#52b030,#52b030,#ffffff,OKS Odra Opole,oks-odra-opole,Odra Opole,Football,football,1,0,ODR,,0,7916,PL,Poland,[],#52b030,#52b030,#ffffff,2,2,0.0,2.0,2.0,5,5,2.0,3.0,5.0,,,1690218480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690222137,,,PL,PL,,,,,,,,2.25,3.3,3.0
Vjbsakb,2,True,False,,4.0,False,11416804,1690226100,uniao-leiria-boavista,False,"Taça da Liga, Qualification",taca-da-liga-qualification,Portugal,portugal,Football,football,1,44,portugal,Taça da Liga,taca-da-liga,Portugal,portugal,Football,football,1.0,44.0,portugal,0.0,327.0,False,False,False,False,0,93959,1.0,120,AP,finished,Boavista,boavista,Boavista,Football,football,1,0,BFC,,0,2995,PT,Portugal,[],#52b030,#52b030,#ffffff,União Leiria,uniao-leiria,Leiria,Football,football,1,0,LEI,,0,3000,PT,Portugal,[],#52b030,#52b030,#ffffff,4,0,,0.0,0.0,5,0,0.0,0.0,0.0,,,1690230115.0,"['status.code', 'status.description']",1690234173,,Round 1,PT,PT,,4.0,5.0,,,,,1.65,3.5,4.75
YWsoX,2,False,,,,False,11349063,1690310700,ayr-united-st-johnstone,False,"Scottish League Cup, Group A",scottish-league-cup-group-a,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54498,4.0,100,Ended,finished,St. Johnstone,st-johnstone,St. Johnstone,Football,football,1,0,JOH,,0,2348,SX,Scotland,[],#52b030,#52b030,#ffffff,Ayr United,ayr-united,Ayr,Football,football,1,0,AYR,False,0,2364,SX,Scotland,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,2,2,1.0,1.0,2.0,,,1690314300.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1690317273,,,SX,SX,,,,,,,,1.85,3.5,3.6
uXsvX,2,False,,,,False,11349064,1690310700,stenhousemuir-alloa-athletic,False,"Scottish League Cup, Group A",scottish-league-cup-group-a,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54498,4.0,100,Ended,finished,Stenhousemuir,stenhousemuir,Stenhousemuir,Football,football,1,0,STE,,0,2370,SX,Scotland,[],#52b030,#52b030,#ffffff,Alloa Athletic,alloa-athletic,Alloa,Football,football,1,0,ALL,,0,2369,SX,Scotland,[],#52b030,#52b030,#ffffff,1,1,1.0,0.0,1.0,3,3,1.0,2.0,3.0,,,1690314420.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1690317257,,,SX,SX,,,,,,,,3.2,3.6,1.95
ZWsnX,2,True,,,,False,11349065,1690310700,falkirk-fc-dundee-united,False,"Scottish League Cup, Group B",scottish-league-cup-group-b,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54499,4.0,100,Ended,finished,Falkirk FC,falkirk-fc,Falkirk,Football,football,1,0,FAL,False,0,2363,SX,Scotland,[],#52b030,#52b030,#ffffff,Dundee United,dundee-united,Dundee Utd,Football,football,1,0,DUU,False,0,2349,SX,Scotland,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,1,1,1.0,0.0,1.0,,,1690314480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1690317905,,,SX,SX,,,,,,,,2.7,3.3,2.25
kXsDX,2,False,,,,False,11349066,1690310700,brechin-city-clyde-fc,False,"Scottish League Cup, Group C",scottish-league-cup-group-c,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54500,4.0,100,Ended,finished,Clyde FC,clyde-fc,Clyde,Football,football,1,0,CLY,,0,2360,SX,Scotland,[],#52b030,#52b030,#ffffff,Brechin City,brechin-city,Brechin,Football,football,1,0,BRE,,0,2378,SX,Scotland,[],#52b030,#52b030,#ffffff,1,1,0.0,1.0,1.0,2,2,1.0,1.0,2.0,,,1690314600.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690317513,,,SX,SX,,,,,,,,1.62,3.75,4.2
gXsmld,2,False,,,,False,11349067,1690310700,cove-rangers-livingston,False,"Scottish League Cup, Group C",scottish-league-cup-group-c,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54500,4.0,100,Ended,finished,Cove Rangers,cove-rangers,Cove Rangers,Football,football,1,0,COV,,0,8062,SX,Scotland,[],#52b030,#52b030,#ffffff,Livingston,livingston,Livingston,Football,football,1,0,LIV,,0,2356,SX,Scotland,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,5,5,1.0,4.0,5.0,,,1690314300.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1690317253,,,SX,SX,,,,,,,,4.75,3.75,1.57
wXsIHHb,1,False,,,,False,11349068,1690310700,stranraer-kelty-heartsc,False,"Scottish League Cup, Group D",scottish-league-cup-group-d,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54501,4.0,100,Ended,finished,Kelty Hearts F.C.,kelty-hearts-fc,Kelty Hearts,Football,football,1,0,KEH,False,0,206633,SX,Scotland,[],#52b030,#52b030,#ffffff,Stranraer,stranraer,Stranraer,Football,football,1,0,STR,,0,2371,SX,Scotland,[],#52b030,#52b030,#ffffff,2,2,1.0,1.0,2.0,0,0,0.0,0.0,0.0,,,1690317312.0,['time.currentPeriodStart'],1690317315,,,SX,SX,,,,,,,,1.67,3.4,4.2
mXsrX,2,False,,,,False,11349069,1690310700,airdrieonians-inverness-caledonian-thistle,False,"Scottish League Cup, Group E",scottish-league-cup-group-e,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54502,4.0,100,Ended,finished,Inverness Caledonian Thistle,inverness-caledonian-thistle,Caley Thistle,Football,football,1,0,INV,False,0,2362,SX,Scotland,[],#52b030,#52b030,#ffffff,Airdrieonians,airdrieonians,Airdrieonians,Football,football,1,0,AIR,,0,2367,SX,Scotland,[],#52b030,#52b030,#ffffff,2,2,0.0,2.0,2.0,3,3,2.0,1.0,3.0,,,1690314480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1690317562,,,SX,SX,,,,,,,,1.85,3.4,3.4
aXsIX,2,False,,,,False,11349070,1690310700,albion-rovers-dunfermline-athletic,False,"Scottish League Cup, Group F",scottish-league-cup-group-f,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54503,4.0,100,Ended,finished,Albion Rovers,albion-rovers,Albion Rovers,Football,football,1,0,ALB,,0,2383,SX,Scotland,[],#52b030,#52b030,#ffffff,Dunfermline Athletic,dunfermline-athletic,Dunfermline,Football,football,1,0,DUN,,0,2350,SX,Scotland,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,3,3,1.0,2.0,3.0,,,1690314360.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1690317105,,,SX,SX,,,,,,,,6.5,4.75,1.36
EXsFX,1,False,,,,False,11349071,1690310700,elgin-city-queens-park-fc,False,"Scottish League Cup, Group G",scottish-league-cup-group-g,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54504,4.0,100,Ended,finished,Queen's Park FC,queens-park-fc,Queen's Park,Football,football,1,0,QUE,False,0,2379,SX,Scotland,[],#52b030,#52b030,#ffffff,Elgin City,elgin-city,Elgin City,Football,football,1,0,ELG,,0,2380,SX,Scotland,[],#52b030,#52b030,#ffffff,5,5,2.0,3.0,5.0,0,0,0.0,0.0,0.0,,,1690314300.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1690317062,,,SX,SX,,,,,,,,1.25,5.0,10.0
tXsHX,2,False,,,,False,11349072,1690310700,east-fife-queen-of-the-south,False,"Scottish League Cup, Group G",scottish-league-cup-group-g,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54504,4.0,120,AP,finished,Queen of The South,queen-of-the-south,QoS,Football,football,1,0,QUE,,0,2368,SX,Scotland,[],#52b030,#52b030,#ffffff,East Fife,east-fife,East Fife,Football,football,1,0,EAF,,0,2382,SX,Scotland,[],#52b030,#52b030,#ffffff,3,0,0.0,0.0,0.0,5,0,0.0,0.0,0.0,,,1690314360.0,"['status.code', 'status.description', 'status.type']",1690317830,1.0,,SX,SX,,3.0,5.0,,,,,1.53,4.0,5.25
jXsxX,2,False,,,,False,11349073,1690310700,cowdenbeath-st-mirren,False,"Scottish League Cup, Group H",scottish-league-cup-group-h,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54505,4.0,100,Ended,finished,Cowdenbeath,cowdenbeath,Cowdenbeath,Football,football,1,0,COW,,0,2372,SX,Scotland,[],#52b030,#52b030,#ffffff,St. Mirren,st-mirren,St Mirren,Football,football,1,0,MIR,,0,2359,SX,Scotland,[],#52b030,#52b030,#ffffff,0,0,0.0,0.0,0.0,1,1,0.0,1.0,1.0,,,1690317647.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690317651,1.0,,SX,SX,,,,,,,,17.0,6.0,1.14
qXsAX,1,False,,,,False,11349074,1690310700,forfar-athletic-arbroath,False,"Scottish League Cup, Group H",scottish-league-cup-group-h,Scotland,scotland,Football,football,1,22,scotland,Scottish League Cup,scottish-league-cup,Scotland,scotland,Football,football,1.0,22.0,scotland,0.0,332.0,False,False,False,False,0,54505,4.0,100,Ended,finished,Forfar Athletic,forfar-athletic,Forfar,Football,football,1,0,FOR,,0,2375,SX,Scotland,[],#52b030,#52b030,#ffffff,Arbroath,arbroath,Arbroath,Football,football,1,0,ARB,,0,2366,SX,Scotland,[],#52b030,#52b030,#ffffff,3,3,1.0,2.0,3.0,1,1,1.0,0.0,1.0,,,1690317433.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1690317435,,,SX,SX,,,,,,,,3.0,3.6,2.0
