customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,aggregatedWinnerCode,homeRedCards,coverage,choice_1,choice_X,choice_2
GfMbsUtmd,1,True,True,True,1.0,False,10986828,1688263200,monterey-bay-fc-orange-county-sc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Orange County SC,orange-county-sc,Orange County SC,Football,football,1,0,OC,False,0,217781,US,USA,[],#52b030,#52b030,#ffffff,Monterey Bay FC,monterey-bay-fc,Monterey Bay,Football,football,1,0,MON,False,0,405944,US,USA,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,3.0,6.0,,,1688270503.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688270507,,US,US,,,,1.95,3.3,3.6
rHqsYMkc,2,True,True,True,1.0,False,10986829,1688265000,fc-tampa-bay-rowdies-las-vegas-lights,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Las Vegas Lights,las-vegas-lights,Las Vegas Lights,Football,football,1,0,LAS,,0,276898,US,USA,[],#52b030,#52b030,#ffffff,FC Tampa Bay Rowdies,fc-tampa-bay-rowdies,Tampa Bay,Football,football,1,0,TAM,,0,41617,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,1.0,4.0,,,1688272057.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688272061,,US,US,,,,3.6,3.3,1.85
tFlbsvuzc,1,True,True,True,1.0,False,10986826,1688266800,memphis-901-fc-phoenix-rising-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Phoenix Rising FC,phoenix-rising-fc,Phoenix Rising,Football,football,1,0,PHO,,0,154018,US,USA,[],#52b030,#52b030,#ffffff,Memphis 901 FC,memphis-901-fc,Memphis 901,Football,football,1,0,MEM,,0,310970,US,USA,[],#52b030,#52b030,#ffffff,6.0,6.0,3.0,3.0,6.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,,1688274118.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688274122,,US,US,,,,2.15,3.5,2.88
YulbsjMNb,3,True,True,True,1.0,False,10986825,1688266800,rio-grande-valley-fc-sacramento-republic-fc,False,"USL, Championship",usl-championship,USA,usa,Football,football,1,26,usa,USL Championship,usl-championship,USA,usa,Football,football,1,26,usa,0,False,False,13363,True,False,79,71367,1.0,,,100,Ended,finished,Sacramento Republic FC,sacramento-republic-fc,Sacramento Republic,Football,football,1,0,SRP,,0,153498,US,USA,[],#52b030,#52b030,#ffffff,Rio Grande Valley FC,rio-grande-valley-fc,Rio Grande Valley,Football,football,1,0,RGV,,0,221859,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,3.0,8.0,,,1688274204.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688274270,,US,US,,,,1.57,3.8,5.25
dPisxQDb,1,True,True,True,1.0,False,10987708,1688166000,north-carolina-fc-charlotte-independence,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,North Carolina FC,north-carolina-fc,NCFC,Football,football,1,0,CAR,,0,22003,US,USA,[],#52b030,#52b030,#ffffff,Charlotte Independence,charlotte-independence,Charlotte Independence,Football,football,1,0,CIN,,0,197072,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688170191.0,"['status.code', 'status.description', 'status.type']",1688173230,1.0,US,US,,,,1.85,3.5,3.4
HcAcsIcAc,1,True,True,True,1.0,False,10987710,1688252400,greenville-triumph-sc-forward-madison-fc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Greenville Triumph SC,greenville-triumph-sc,Greenville Triumph,Football,football,1,0,GRE,,0,312633,US,USA,[],#52b030,#52b030,#ffffff,Forward Madison FC,forward-madison-fc,Forward Madison FC,Football,football,1,0,FOR,,0,312632,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688256597.0,"['status.code', 'status.description', 'status.type']",1688259660,,US,US,,,,2.15,3.4,2.8
QBjsGcAc,1,True,True,True,1.0,False,10987711,1688252400,chattanooga-red-wolves-sc-richmond-kickers,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Richmond Kickers,richmond-kickers,Richmond Kickers,Football,football,1,0,RIC,,0,23841,US,USA,[],#52b030,#52b030,#ffffff,Chattanooga Red Wolves SC,chattanooga-red-wolves-sc,Chattanooga Red Wolves,Football,football,1,0,CHA,,0,312631,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,,,1688261498.0,"['status.code', 'status.description', 'status.type']",1688264831,,US,US,,,,1.91,3.3,3.5
gkKcsUfmd,2,False,False,True,4.0,False,10987709,1688263200,central-valley-fuego-union-omaha-sc,False,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,USL League One,usl-league-one,USA,usa,Football,football,1,26,usa,0,False,False,13362,True,False,77,71366,1.0,,,100,Ended,finished,Central Valley Fuego,central-valley-fuego,CV Fuego,Football,football,1,0,FUE,False,0,405294,US,USA,[],#52b030,#52b030,#ffffff,Union Omaha SC,union-omaha-sc,Union Omaha,Football,football,1,0,UNI,False,0,338006,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688267580.0,"['status.code', 'status.description', 'status.type']",1688270663,,US,US,,,,3.4,3.4,1.91
kvkbsAgbd,3,True,True,True,1.0,False,11052439,1688239800,racing-louisville-reign-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Reign FC,reign-fc,Reign,Football,football,1,0,REI,,0,151010,US,USA,[],#52b030,#52b030,#ffffff,Racing Louisville,racing-louisville,Racing Louisville,Football,football,1,0,RAC,False,0,377825,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,1.0,5.0,,,1688243940.0,"['status.code', 'status.description', 'status.type']",1688246959,,US,US,,,,1.5,4.0,5.0
oUnsvnnd,1,True,True,True,1.0,False,11052431,1688256000,san-diego-wave-fc-chicago-red-stars,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Chicago Red Stars,chicago-red-stars,Chicago,Football,football,1,0,CHI,,0,34714,US,USA,[],#52b030,#52b030,#ffffff,San Diego Wave FC,san-diego-wave-fc,San Diego Wave,Football,football,1,0,SAN,False,0,408170,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,3.0,8.0,,,1688260502.0,"['status.code', 'status.description', 'status.type']",1688263730,,US,US,,,,3.1,3.8,1.85
mvkbsIbLb,2,True,True,True,1.0,False,11052433,1688257140,orlando-pride-washington-spirit,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Washington Spirit,washington-spirit,Washington,Football,football,1,0,WSP,,0,151012,US,USA,[],#52b030,#52b030,#ffffff,Orlando Pride,orlando-pride,Orlando Pride,Football,football,1,0,OPR,,0,215083,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,2.0,1.0,3.0,,,,,3.0,5.0,,,1688261062.0,"['status.code', 'status.description', 'status.type']",1688264264,,US,US,,,,1.62,3.8,4.33
MVusgvkb,1,True,True,True,1.0,False,11052434,1688257800,north-carolina-courage-houston-dash,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,North Carolina Courage,north-carolina-courage,NC Courage,Football,football,1,0,NCC,False,0,49787,US,USA,[],#52b030,#52b030,#ffffff,Houston Dash,houston-dash,Houston,Football,football,1,0,HDA,,0,151006,US,USA,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,7.0,4.0,,,1688261921.0,"['status.code', 'status.description', 'status.type']",1688264875,,US,US,,,,1.8,3.3,3.8
ivkbsBgbd,2,True,True,True,1.0,False,11052429,1688263200,kansas-city-current-portland-thorns-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,14.0,,,100,Ended,finished,Portland Thorns FC,portland-thorns-fc,Portland Thorns,Football,football,1,0,PTH,,0,151008,US,USA,[],#52b030,#52b030,#ffffff,Kansas City Current,kansas-city-current,Kansas City,Football,football,1,0,KC,False,0,377826,US,USA,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,2.0,5.0,,,1688267445.0,"['status.code', 'status.description', 'status.type']",1688270461,,US,US,,,,1.4,4.33,6.0
iNcsZcd,1,True,True,True,1.0,False,11000426,1688202000,jeju-united-jeonbuk-hyundai-motors,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Jeonbuk Hyundai Motors,jeonbuk-hyundai-motors,Jeonbuk,Football,football,1,0,JEO,,0,6908,KR,South Korea,[],#52b030,#52b030,#ffffff,Jeju United,jeju-united,Jeju United,Football,football,1,0,JEJ,,0,7649,KR,South Korea,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688208850.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688208854,,KR,KR,,,,1.67,3.75,4.75
Ucdscdd,3,True,True,True,1.0,False,11000428,1688205600,suwon-samsung-bluewings-daegu-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Daegu FC,daegu-fc,Daegu FC,Football,football,1,0,DAG,,0,7644,KR,South Korea,[],#52b030,#52b030,#ffffff,Suwon Samsung Bluewings,suwon-samsung-bluewings,Suwon Bluewings,Football,football,1,0,SUW,False,0,7652,KR,South Korea,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,3.0,5.0,,,1688212443.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688212446,,KR,KR,,,,1.95,3.3,4.0
VcdsWcd,3,True,True,True,1.0,False,11000430,1688207400,fc-seoul-daejeon-hana-citizen,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,FC Seoul,fc-seoul,FC Seoul,Football,football,1,0,SEO,,0,7646,KR,South Korea,[],#52b030,#52b030,#ffffff,Daejeon Hana Citizen,daejeon-hana-citizen,Daejeon Hana,Football,football,1,0,DAJ,False,0,7645,KR,South Korea,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,,1688214210.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688214212,,KR,KR,,,,1.91,3.6,3.75
dddsmDu,2,True,True,True,1.0,False,11000434,1688288400,ulsan-hyundai-gwangju-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Gwangju FC,gwangju-fc,Gwangju,Football,football,1,0,GWA,,0,48912,KR,South Korea,[],#52b030,#52b030,#ffffff,Ulsan Hyundai,ulsan-hyundai,Ulsan,Football,football,1,0,ULS,,0,7653,KR,South Korea,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,6.0,,,1688295217.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688295221,,KR,KR,,,,3.6,3.4,2.0
addslAq,1,True,True,True,1.0,False,11000436,1688292000,pohang-steelers-suwon-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Pohang Steelers,pohang-steelers,Pohang Steelers,Football,football,1,0,POH,,0,7650,KR,South Korea,[],#52b030,#52b030,#ffffff,Suwon FC,suwon-fc,Suwon FC,Football,football,1,0,SFC,False,0,41261,KR,South Korea,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,4.0,,,1688298798.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688298800,,KR,KR,,,,1.53,4.2,5.5
YcdsvJn,1,True,True,True,1.0,False,11000438,1688295600,incheon-united-gangwon-fc,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,20.0,,,100,Ended,finished,Incheon United,incheon-united,Incheon Utd,Football,football,1,0,INC,,0,7648,KR,South Korea,[],#52b030,#52b030,#ffffff,Gangwon FC,gangwon-fc,Gangwon,Football,football,1,0,GAW,,0,34220,KR,South Korea,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,8.0,,,1688387722.0,"['time.injuryTime2', 'time.currentPeriodStart']",1688850308,,KR,KR,,,,1.91,3.3,4.0
RcdsArZb,2,True,True,True,1.0,False,11029854,1688203800,busanpark-ansan-greeners-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,Ansan Greeners FC,ansan-greeners-fc,Ansan Greeners FC,Football,football,1,0,ANG,,0,248375,KR,South Korea,[],#52b030,#52b030,#ffffff,Busan I Park,busan-i-park,Busan,Football,football,1,0,BUS,,0,7642,KR,South Korea,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,3.0,4.0,,,1688367600.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688372731,,KR,KR,,,,4.5,3.6,1.67
XcdsOaM,2,True,True,True,1.0,False,11029853,1688207400,bucheon-fc-1995-gimcheon-sangmu-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,Bucheon FC 1995,bucheon-fc-1995,Bucheon,Football,football,1,0,BUC,,0,92539,KR,South Korea,[],#52b030,#52b030,#ffffff,Gimcheon Sangmu FC,gimcheon-sangmu-fc,Gimcheon,Football,football,1,0,GIS,False,0,7647,KR,South Korea,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,0.0,3.0,3.0,,,,,1.0,6.0,,,1688369273.0,"['time.injuryTime1', 'time.injuryTime2', 'homeScore.period1', 'time.currentPeriodStart']",1688373270,,KR,KR,,,,4.0,3.5,1.75
vPisAdn,2,True,True,True,1.0,False,11029852,1688290200,fc-anyang-gyeongnam-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,FC Anyang,fc-anyang,FC Anyang,Football,football,1,0,ANY,,0,32675,KR,South Korea,[],#52b030,#52b030,#ffffff,Gyeongnam FC,gyeongnam-fc,Gyeongnam,Football,football,1,0,GYE,,0,22020,KR,South Korea,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,4.0,4.0,3.0,1.0,4.0,,,,,4.0,4.0,,,1688370440.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688374551,,KR,KR,,,,2.0,3.4,3.25
xdDbsCWKc,3,True,True,True,1.0,False,11029851,1688293800,chungnam-asan-fc-gimpo-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,19.0,,,100,Ended,finished,Gimpo FC,gimpo-fc,Gimpo FC,Football,football,1,0,GIM,,0,195172,KR,South Korea,[],#52b030,#52b030,#ffffff,Chungnam Asan FC,chungnam-asan-fc,Chungnam Asan,Football,football,1,0,CHU,,0,339827,KR,South Korea,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,5.0,,,1688367891.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1688382386,,KR,KR,,,,2.45,2.88,3.0
bUqshUq,1,False,,,,False,11345284,1688227200,cr-belouizdad-aso-chlef,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,CR Belouizdad,cr-belouizdad,Belouizdad,Football,football,1,0,CRB,False,0,42207,DZ,Algeria,[],#52b030,#52b030,#ffffff,ASO Chlef,aso-chlef,Chlef,Football,football,1,0,ASO,False,0,42201,DZ,Algeria,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688231481.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688235064,,DZ,DZ,,,,1.57,3.4,5.5
gKqsXTJb,3,False,,,,False,11345220,1688227200,es-setif-paradou-ac,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,ES Sétif,es-setif,ES Sétif,Football,football,1,0,ESS,False,0,41756,DZ,Algeria,[],#52b030,#52b030,#ffffff,Paradou AC,paradou-ac,Paradou,Football,football,1,0,PAR,,0,212197,DZ,Algeria,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688234461.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234466,,DZ,DZ,,,,1.8,3.3,4.0
cUqspQG,3,False,,,,False,11345218,1688227200,js-saoura-js-kabylie,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,JS Saoura,js-saoura,Saoura,Football,football,1,0,SAO,,0,79565,DZ,Algeria,[],#52b030,#52b030,#ffffff,JS Kabylie,js-kabylie,Kabylie,Football,football,1,0,JSK,False,0,42202,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,2.0,2.0,0.0,2.0,2.0,,,,,,,,,1688234870.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234892,,DZ,DZ,,,,2.3,2.9,2.9
batsqudb,3,False,,,,False,11345283,1688227200,mc-oran-mc-el-bayadh,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,MC Oran,mc-oran,Oran,Football,football,1,0,MCO,,0,45001,DZ,Algeria,[],#52b030,#52b030,#ffffff,MC El Bayadh,mc-el-bayadh,El Bayadh,Football,football,1,0,MEB,,0,133466,DZ,Algeria,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,4.0,,,1688234557.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688234561,,DZ,DZ,,,,2.1,2.75,3.75
ThxsNudb,1,False,,,,False,11345223,1688227200,cs-constantine-nc-magra,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,NC Magra,nc-magra,Magra,Football,football,1,0,MGR,,0,133488,DZ,Algeria,[],#52b030,#52b030,#ffffff,CS Constantine,cs-constantine,Constantine,Football,football,1,0,CSC,,0,55393,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,3.0,4.0,,,1688234396.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234399,,DZ,DZ,,,,2.05,3.0,3.6
gUqspZU,1,False,,,,False,11345222,1688227200,usm-alger-rc-arbaa,False,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,Ligue 1,ligue-1,Algeria,algeria,Football,football,1,304,algeria,0,False,False,841,False,False,0,3657,26.0,,,100,Ended,finished,RC Arbaâ,rc-arbaa,RCA,Football,football,1,0,RCA,False,0,112465,DZ,Algeria,[],#52b030,#52b030,#ffffff,USM Alger,usm-alger,USM Alger,Football,football,1,0,UAL,False,0,42206,DZ,Algeria,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688234361.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688234364,,DZ,DZ,,,,2.0,2.8,3.75
