customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,homeRedCards,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime3,time.injuryTime4,coverage,choice_1,choice_X,choice_2
eOsHO,3,True,True,True,1.0,False,11067563,1689516000,coritiba-cruzeiro,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,Cruzeiro,cruzeiro,Cruzeiro,Football,football,1,0,CRU,False,0,1954,BR,Brazil,[],#52b030,#52b030,#ffffff,Coritiba,coritiba,Coritiba,Football,football,1,0,COR,False,0,1982,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1689522692.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689522695,,,,,,,,,,,,,,,,1.57,3.8,5.75
lOsGuc,3,True,True,True,1.0,False,11067553,1689534000,flamengo-fluminense,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,Fluminense,fluminense,Fluminense,Football,football,1,0,FLU,False,0,1961,BR,Brazil,[],#52b030,#52b030,#ffffff,Flamengo,flamengo,Flamengo,Football,football,1,0,FLA,False,0,5981,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1689541273.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart', 'time.injuryTime2']",1689541277,1.0,,,,,,,,,,,,,,,2.7,3.25,2.6
vPscJu,2,True,True,True,1.0,False,11067569,1689534000,cuiaba-fortaleza,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,Fortaleza,fortaleza,Fortaleza,Football,football,1,0,FOR,False,0,2020,BR,Brazil,[],#52b030,#52b030,#ffffff,Cuiabá,cuiaba,Cuiabá,Football,football,1,0,CUI,False,0,49202,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1689541539.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689541541,,,,,,,,,,,,,,,,1.7,3.75,4.75
tOsGO,1,True,True,True,1.0,False,11067557,1689534000,sao-paulo-santos,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,São Paulo,sao-paulo,São Paulo,Football,football,1,0,SPA,False,0,1981,BR,Brazil,[],#52b030,#52b030,#ffffff,Santos,santos,Santos,Football,football,1,0,SAN,False,0,1968,BR,Brazil,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,6.0,3.0,1689541084.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689541207,,,,,,,,,,,,,,,,1.65,3.6,6.0
fOsrO,1,True,True,True,1.0,False,11067567,1689543000,athletico-bahia,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,Athletico,athletico,Athletico,Football,football,1,0,CAP,False,0,1967,BR,Brazil,[],#52b030,#52b030,#ffffff,Bahia,bahia,Bahia,Football,football,1,0,BAH,False,0,1955,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1689549996.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689549998,,,,,,,,,,,,,,,,1.57,4.2,5.25
nOsqO,3,True,True,True,1.0,False,11067565,1689543000,internacional-palmeiras,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,Internacional,internacional,Internacional,Football,football,1,0,INT,False,0,1966,BR,Brazil,[],#52b030,#52b030,#ffffff,Palmeiras,palmeiras,Palmeiras,Football,football,1,0,PAL,False,0,1963,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1689549862.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689549866,,,,,,,,,,,,,,,,2.8,3.1,2.7
kOsCO,3,True,True,True,1.0,False,11067561,1689634800,atletico-mineiro-goias,False,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série A,brasileiro-serie-a,Brazil,brazil,Football,football,1,13,brazil,BR,0,325,True,False,False,False,390,83,15.0,100,Ended,finished,Goiás,goias,Goiás,Football,football,1,0,GGO,False,0,1960,BR,Brazil,[],#52b030,#52b030,#ffffff,Atlético Mineiro,atletico-mineiro,Atlético-MG,Football,football,1,0,ATL,False,0,1977,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1689641763.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689641764,1.0,,,,,,,,,,,,,,,4.2,3.5,1.95
bobsdob,2,True,True,True,1.0,False,10981585,1689526800,belgrano-san-lorenzo,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Belgrano,belgrano,Belgrano,Football,football,1,0,BEL,,0,3203,AR,Argentina,[],#52b030,#52b030,#ffffff,San Lorenzo,san-lorenzo,San Lorenzo,Football,football,1,0,SLO,False,0,3201,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,1689533806.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689533810,1.0,,,,,,,,,,,,,,,1.91,3.1,4.75
cobsfob,2,True,True,True,1.0,False,10981582,1689535800,gimnasia-y-esgrima-boca-juniors,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,Football,football,1,0,GLP,False,0,3205,AR,Argentina,[],#52b030,#52b030,#ffffff,Boca Juniors,boca-juniors,Boca Juniors,Football,football,1,0,BOC,False,0,3202,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,5.0,1689542843.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689542847,,,,,,,,,,,,,,,,3.6,3.1,2.2
tobsuob,3,True,True,True,1.0,False,10981573,1689544800,banfield-lanus,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Lanús,lanus,Lanús,Football,football,1,0,LAN,False,0,3218,AR,Argentina,[],#52b030,#52b030,#ffffff,Banfield,banfield,Banfield,Football,football,1,0,BAN,False,0,3219,AR,Argentina,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1689551810.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689551813,,,,,,,,,,,,,,,,2.2,3.0,3.75
hobsqob,1,True,True,True,1.0,False,10981583,1689553800,argentinos-juniors-colon,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Argentinos Juniors,argentinos-juniors,Argentinos Jrs.,Football,football,1,0,ARG,False,0,3216,AR,Argentina,[],#52b030,#52b030,#ffffff,Colón,colon,Colón,Football,football,1,0,COL,False,0,3207,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1689560707.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689560712,,,,,,,,,,,,,,,,1.8,3.25,5.25
jobsBnB,2,True,True,True,1.0,False,10981613,1689553800,central-cordoba-independiente,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Central Córdoba,central-cordoba,Central Córdoba,Football,football,1,0,CC,False,0,65676,AR,Argentina,[],#52b030,#52b030,#ffffff,Independiente,independiente,Independiente,Football,football,1,0,CAI,False,0,3209,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1689560958.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.injuryTime2']",1689560961,1.0,,,,,,,,,,,,,,,2.45,3.1,3.1
wobsMYb,2,True,True,True,1.0,False,10981578,1689627600,instituto-cordoba-arsenal-de-sarandi,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal,Football,football,1,0,ARS,False,0,3221,AR,Argentina,[],#52b030,#52b030,#ffffff,Instituto Córdoba,instituto-cordoba,Instituto,Football,football,1,0,IAC,,0,4937,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,1689634315.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689634425,,,,,,,,,,,,,,,,2.9,2.88,2.8
DcdstnB,2,True,True,True,1.0,False,10981587,1689627600,tigre-barracas-central,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Tigre,tigre,Tigre,Football,football,1,0,TIG,False,0,7628,AR,Argentina,[],#52b030,#52b030,#ffffff,Barracas Central,barracas-central,Barracas,Football,football,1,0,BAR,,0,65668,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1689634395.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689634398,,,,,,,,,,,,,,,,2.25,3.0,3.5
mobsILo,3,True,True,True,1.0,False,10981630,1689636600,atletico-tucuman-newells-old-boys,False,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,AR,0,155,True,False,False,False,351,68,25.0,100,Ended,finished,Newell's Old Boys,newells-old-boys,Newell's,Football,football,1,0,NOB,False,0,3212,AR,Argentina,[],#52b030,#52b030,#ffffff,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,Football,football,1,0,CAT,False,0,36833,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1689643896.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689643899,,,,,,,,,,,,,,,,2.0,3.1,4.33
GNszHFb,2,True,True,True,1.0,False,11341783,1689530400,juarez-fc-toluca,False,"Liga MX, Apertura",liga-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,MX,"Liga MX, Apertura",liga-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,MX,0,11621,True,False,False,False,349,28,3.0,100,Ended,finished,Toluca,toluca,Toluca,Football,football,1,0,TOL,,0,1931,MX,Mexico,[],#52b030,#52b030,#ffffff,Juárez FC,juarez-fc,Juárez,Football,football,1,0,JUA,,0,201624,MX,Mexico,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,7.0,7.0,1689537934.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689537938,,1.0,,,,,,,,,,,,,,1.6,4.2,5.5
INsLN,3,True,True,True,1.0,False,11341784,1689560100,pachuca-pumas-unam,False,"Liga MX, Apertura",liga-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,MX,"Liga MX, Apertura",liga-mx-apertura,Mexico,mexico,Football,football,1,12,mexico,MX,0,11621,True,False,False,False,349,28,3.0,100,Ended,finished,Pachuca,pachuca,Pachuca,Football,football,1,0,PAC,,0,1936,MX,Mexico,[],#52b030,#52b030,#ffffff,Pumas UNAM,pumas-unam,Pumas UNAM,Football,football,1,0,PUM,False,0,1933,MX,Mexico,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,6.0,1689567420.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689567477,,,,,,,,,,,,,,,,1.91,3.8,3.6
bPsHOi,3,False,True,True,1.0,False,11076471,1689532200,mirassol-ceara,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,BR,0,390,True,False,False,False,279,1449,17.0,100,Ended,finished,Mirassol,mirassol,Mirassol,Football,football,1,0,MIR,False,0,21982,BR,Brazil,[],#52b030,#52b030,#ffffff,Ceará,ceara,Ceará,Football,football,1,0,CEA,False,0,2001,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,,1689539418.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689539420,,,,,,,,,,,,,,,,1.95,3.25,4.33
mOsokeb,1,False,True,True,1.0,False,11076473,1689541200,vitoria-novorizontino,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,BR,0,390,True,False,False,False,279,1449,17.0,100,Ended,finished,Vitória,vitoria,Vitória,Football,football,1,0,VIT,False,0,1962,BR,Brazil,[],#52b030,#52b030,#ffffff,Novorizontino,novorizontino,Novorizontino,Football,football,1,0,GRN,False,0,135514,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,1689548640.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689548642,,,,,,,,,,,,,,,,2.4,3.1,3.2
EOsJO,1,False,True,True,1.0,False,11076520,1689634800,criciuma-botafogo-sp,False,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,BR,Brasileiro Série B,brasileiro-serie-b,Brazil,brazil,Football,football,1,13,brazil,BR,0,390,True,False,False,False,279,1449,18.0,100,Ended,finished,Botafogo-SP,botafogo-sp,Botafogo-SP,Football,football,1,0,BOT,False,0,1979,BR,Brazil,[],#52b030,#52b030,#ffffff,Criciúma,criciuma,Criciúma,Football,football,1,0,CRI,False,0,1984,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1689642004.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689642008,1.0,,,,,,,,,,,,,,,2.7,2.88,3.0
PDBsQzNb,1,False,True,True,1.0,False,11202885,1689593700,cangzhou-mighty-lions-chengdu-rongcheng,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CN,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,CN,0,649,True,False,False,False,251,652,17.0,100,Ended,finished,Cangzhou Mighty Lions,cangzhou-mighty-lions,Cangzhou,Football,football,1,0,CML,False,0,66440,CN,China,[],#52b030,#52b030,#ffffff,Chengdu Rongcheng,chengdu-rongcheng,Chengdu,Football,football,1,0,CHR,False,0,221241,CN,China,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,1689600561.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689600563,,1.0,,,,,,,,,,,,,,3.1,3.2,2.4
RTnsVTn,1,False,True,True,1.0,False,11202884,1689593700,qingdao-hainiu-henan-songshan-longmen,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CN,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,CN,0,649,True,False,False,False,251,652,17.0,100,Ended,finished,Qingdao Hainiu,qingdao-hainiu,Hainiu,Football,football,1,0,QIN,False,0,34695,CN,China,[],#52b030,#52b030,#ffffff,Henan Songshan Longmen,henan-songshan-longmen,Henan,Football,football,1,0,HEN,False,0,34692,CN,China,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1689600560.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689600563,,,,,,,,,,,,,,,,2.1,3.3,3.75
yrbsLdLb,1,False,True,True,1.0,False,11202882,1689593700,shanghai-shenhua-meizhou-hakka,False,Chinese Super League,chinese-super-league,China,china,Football,football,1,99,china,CN,CFA Super League,cfa-super-league,China,china,Football,football,1,99,china,CN,0,649,True,False,False,False,251,652,17.0,100,Ended,finished,Shanghai Shenhua,shanghai-shenhua,Shenhua,Football,football,1,0,SHS,False,0,3373,CN,China,[],#52b030,#52b030,#ffffff,Meizhou Hakka,meizhou-hakka,Meizhou,Football,football,1,0,MEI,,0,215186,CN,China,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,1689600623.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689600627,,,,,,,,,,,,,,,,1.73,3.6,5.25
mnbsgPK,1,True,True,True,1.0,False,10961705,1689525000,deportes-copiapo-audax-italiano,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,0,11653,True,False,False,False,237,64475,17.0,100,Ended,finished,Deportes Copiapó,deportes-copiapo,Deportes Copiapó,Football,football,1,0,COP,False,0,89506,CL,Chile,[],#52b030,#52b030,#ffffff,Audax Italiano,audax-italiano,Audax Italiano,Football,football,1,0,AUD,False,0,3162,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1689532112.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689532115,,1.0,,,,,,,,,,,,,,2.2,3.4,3.2
EPcsiPK,3,True,True,True,1.0,False,10961702,1689534000,deportes-magallanes-nublense,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,0,11653,True,False,False,False,237,64475,17.0,100,Ended,finished,Deportes Magallanes,deportes-magallanes,Magallanes,Football,football,1,0,MAG,False,0,89508,CL,Chile,[],#52b030,#52b030,#ffffff,Ñublense,nublense,Ñublense,Football,football,1,0,NUB,False,0,7029,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,8.0,1689541146.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.currentPeriodStart']",1689541148,,,,,,,,,,,,,,,,2.25,3.3,3.2
HacsRou,2,True,True,True,1.0,False,10961703,1689543000,everton-de-vina-del-mar-union-la-calera,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,0,11653,True,False,False,False,237,64475,17.0,100,Ended,finished,Everton de Viña del Mar,everton-de-vina-del-mar,Everton,Football,football,1,0,EVT,,0,5032,CL,Chile,[],#52b030,#52b030,#ffffff,Unión La Calera,union-la-calera,Unión La Calera,Football,football,1,0,ULC,False,0,48242,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,8.0,1689550125.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689550127,,,,,,,,,,,,,,,,2.0,3.4,4.0
bnbsVwn,1,True,True,True,1.0,False,10961704,1689552000,curico-unido-universidad-catolica,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,0,11653,True,False,False,False,237,64475,17.0,100,Ended,finished,Curicó Unido,curico-unido,Curicó Unido,Football,football,1,0,CUR,,0,33595,CL,Chile,[],#52b030,#52b030,#ffffff,Universidad Católica,universidad-catolica,Universidad Católica,Football,football,1,0,UC,False,0,3151,CL,Chile,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1689559389.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1689559391,,,,,,,,,,,,,,,,2.8,3.4,2.5
hnbspnb,3,True,True,True,1.0,False,10961701,1689620400,coquimbo-unido-palestino,False,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,Primera Division,primera-division,Chile,chile,Football,football,1,49,chile,CL,0,11653,True,False,False,False,237,64475,17.0,100,Ended,finished,Palestino,palestino,Palestino,Football,football,1,0,PAL,,0,3157,CL,Chile,[],#52b030,#52b030,#ffffff,Coquimbo Unido,coquimbo-unido,Coquimbo Unido,Football,football,1,0,COQ,,0,3165,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,7.0,1689627399.0,"['homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1689627721,,,,,,,,,,,,,,,,1.85,3.4,4.2
