customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.category.alpha2,tournament.uniqueTournament.userCount,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,homeRedCards,aggregatedWinnerCode,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,coverage,choice_1,choice_X,choice_2
apbsWzo,2,True,,,,False,11402324,1688468400,nk-lokomotiva-zagreb-aek-athens,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,AEK Athens,aek-athens,ΑΕΚ,Football,football,1,0,AEK,False,0,3250,GR,Greece,[],#52b030,#52b030,#ffffff,NK Lokomotiva Zagreb,nk-lokomotiva-zagreb,Lokomotiva,Football,football,1,0,LOK,False,0,36246,HR,Croatia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,1688472240.0,['cardsCode'],1688475006,,,,,,,,,,,,,,-1.0,3.6,3.5,1.8
fQsIBj,1,False,,,,False,11362913,1688479200,dac-1904-sk-rapid-wien,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,DAC 1904,dac-1904,DAC 1904,Football,football,1,0,DDS,False,0,23833,SK,Slovakia,[],#52b030,#52b030,#ffffff,SK Rapid Wien,sk-rapid-wien,Rapid,Football,football,1,0,SCR,False,0,2055,AT,Austria,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,,,1688483100.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688485826,,,,,,,,,,,,,,,2.4,3.6,2.4
XXsGjG,1,False,,,,False,11379958,1688481000,fk-pohronie-mfk-ruzomberok,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,MFK Ružomberok,mfk-ruzomberok,Ružomberok,Football,football,1,0,RUZ,,0,2397,SK,Slovakia,[],#52b030,#52b030,#ffffff,FK Pohronie,fk-pohronie,Pohronie,Football,football,1,0,POH,,0,77981,SK,Slovakia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1688484300.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688487120,,,,,,,,,,,,,,,1.44,4.0,5.75
gYsxmb,1,False,,,,False,11343581,1688482800,wisla-plock-fc-spartak-trnava,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,FC Spartak Trnava,fc-spartak-trnava,FC Spartak Trnava,Football,football,1,0,TRN,False,0,2406,SK,Slovakia,[],#52b030,#52b030,#ffffff,Wisła Płock,wisla-plock,Wisła P.,Football,football,1,0,PLO,False,0,3122,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1688486760.0,['cardsCode'],1688493537,,,,,,,,,,,,,,,1.8,4.2,3.2
cecsfKr,2,False,,,,False,11364764,1688482800,hapoel-beer-sheva-fc-voluntari,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,FC Voluntari,fc-voluntari,Voluntari,Football,football,1,0,VOL,,0,44255,RO,Romania,[],#52b030,#52b030,#ffffff,Hapoel Be'er Sheva,hapoel-beer-sheva,H. Be'er Sheva,Football,football,1,0,HBS,False,0,5202,IL,Israel,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,,,1688486520.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688489301,,,,,,,,,,,,,,,2.62,3.4,2.25
kQsBQ,2,False,,,,False,11402142,1688486400,wolfsberger-ac-dsv-leoben,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Wolfsberger AC,wolfsberger-ac,WAC,Football,football,1,0,WAC,,0,2076,AT,Austria,[],#52b030,#52b030,#ffffff,DSV Leoben,dsv-leoben,Leoben,Football,football,1,0,LEO,,0,2060,AT,Austria,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,,,1688489700.0,"['homeScore.period1', 'homeScore.period2', 'awayScore.period1', 'awayScore.period2']",1688533222,,,,,,,,,,,,,,,1.5,4.0,5.0
abcsTGj,2,False,,,,False,11395201,1688488200,spvgg-bayreuth-1-fc-lokomotive-leipzig,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,1. FC Lokomotive Leipzig,1-fc-lokomotive-leipzig,Lok Leipzig,Football,football,1,0,LOK,,0,24093,DE,Germany,[],#52b030,#52b030,#ffffff,SpVgg Bayreuth,spvgg-bayreuth,SpVgg Bayreuth,Football,football,1,0,BAY,,0,5050,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,,,1688494080.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688496823,,,,,,,,,,,,,,,2.05,3.75,2.8
mQsRY,2,False,,,,False,11389309,1688488200,fc-st-gallen-1879-austria-lustenau,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,FC St. Gallen 1879,fc-st-gallen-1879,St. Gallen,Football,football,1,0,STG,,0,2442,CH,Switzerland,[],#52b030,#52b030,#ffffff,Austria Lustenau,austria-lustenau,Austria Lustenau,Football,football,1,0,ALU,,0,2062,AT,Austria,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,,,1688491920.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688494712,,,,,,,,,,,,,,,1.44,5.25,4.33
aQswHqc,1,False,,,,False,11364838,1688488200,fc-marchfeld-donauauen-flyeralarm-admira,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Flyeralarm Admira,flyeralarm-admira,Admira,Football,football,1,0,ADM,,0,2050,AT,Austria,[],#52b030,#52b030,#ffffff,FC Marchfeld Donauauen,fc-marchfeld-donauauen,Marchfeld Donauauen,Football,football,1,0,MAR,,0,291621,AT,Austria,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1688491620.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688494320,,,,,,,,,,,,,,,1.4,5.0,4.75
KUjsKLYb,1,False,,,,False,11398787,1688489400,ufc-fehring-tus-bad-gleichenberg,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,UFC Fehring,ufc-fehring,Fehring,Football,football,1,0,FEH,,0,24735,AT,Austria,[],#52b030,#52b030,#ffffff,TuS Bad Gleichenberg,tus-bad-gleichenberg,Bad Gleichenberg,Football,football,1,0,GLE,False,0,246835,AT,Austria,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1688492520.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688495216,,,,,,,,,,,,,,,3.25,4.0,1.8
Cbsnf,3,False,,,,False,11350895,1688495400,barnet-norwich-city,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Barnet,barnet,Barnet,Football,football,1,0,BAR,,0,77,EN,England,[],#52b030,#52b030,#ffffff,Norwich City,norwich-city,Norwich,Football,football,1,0,NOR,False,0,263,EN,England,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1688501999.0,['cardsCode'],1688502196,,,,,,,,,,,,,,,6.5,4.33,1.36
lbswYb,1,False,,,,False,11380131,1688495400,cardiff-city-the-new-saints,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Cardiff City,cardiff-city,Cardiff,Football,football,1,0,CAR,False,0,61,EN,England,[],#52b030,#52b030,#ffffff,The New Saints,the-new-saints,TNS,Football,football,1,0,TNS,False,0,4921,WA,Wales,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,,,1688501917.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688501921,,,,,,,,,,,,,,,1.25,5.5,7.5
pYbsKdW,1,False,,,,False,11356900,1688495400,haverfordwest-county-afc-penybont,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Penybont,penybont,Penybont,Football,football,1,0,PEN,,0,115185,WA,Wales,[],#52b030,#52b030,#ffffff,Haverfordwest County AFC,haverfordwest-county-afc,Haverfordwest,Football,football,1,0,HFW,,0,4915,WA,Wales,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1688499960.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688502870,,,,,,,,,,,,,,,1.8,4.1,3.2
YWsaX,3,False,,,,False,11394320,1688496300,dunfermline-athletic-st-johnstone,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Dunfermline Athletic,dunfermline-athletic,Dunfermline,Football,football,1,0,DUN,,0,2350,SX,Scotland,[],#52b030,#52b030,#ffffff,St. Johnstone,st-johnstone,St. Johnstone,Football,football,1,0,JOH,,0,2348,SX,Scotland,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1688500140.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688505277,,,,,,,,,,,,,,-1.0,2.75,4.0,2.0
XWsEdc,1,False,,,,False,11343576,1688496300,glentoran-fc-kilmarnock,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Glentoran FC,glentoran-fc,Glentoran,Football,football,1,0,GLE,,0,5179,NX,Northern Ireland,[],#52b030,#52b030,#ffffff,Kilmarnock,kilmarnock,Kilmarnock,Football,football,1,0,KIL,,0,2347,SX,Scotland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1688499780.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688502555,,,,,,,,,,,,,,,2.88,3.4,2.1
gbszUn,2,False,,,,False,11402065,1688496300,notts-county-nuneaton-borough,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Nuneaton Borough,nuneaton-borough,Nuneaton,Football,football,1,0,NUN,,0,34724,EN,England,[],#52b030,#52b030,#ffffff,Notts County,notts-county,Notts County,Football,football,1,0,NOC,False,0,56,EN,England,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,,,1688500140.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688502864,,,,,,,,,,,,,,,6.0,4.75,1.36
EgksBLbc,1,False,,,,False,11364783,1688544000,bkv-elore-sc-budaorsi-sc,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Budaörsi SC,budaorsi-sc,Budaörs,Football,football,1,0,BUD,,0,25329,HU,Hungary,[],#52b030,#52b030,#ffffff,BKV Előre SC,bkv-elore-sc,BKV Előre,Football,football,1,0,BKV,,0,254326,HU,Hungary,[],#52b030,#52b030,#ffffff,5.0,5.0,1.0,4.0,5.0,2.0,2.0,2.0,0.0,2.0,,,1688547600.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688550426,,,,,,,,,,,,,,,1.91,3.7,3.1
dYsLhd,2,False,,,,False,11404323,1688544000,slavoj-trebisov-1-fc-tatran-presov,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Slavoj Trebišov,slavoj-trebisov,Trebišov,Football,football,1,0,STR,,0,7886,SK,Slovakia,[],#52b030,#52b030,#ffffff,1. FC Tatran Prešov,1-fc-tatran-presov,Prešov,Football,football,1,0,FTP,,0,2403,SK,Slovakia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,5.0,5.0,4.0,1.0,5.0,,,1688547660.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688550522,,,,,,,,,,,,,,,4.0,3.75,1.67
pXbsrXb,1,False,,,,False,11401525,1688545800,sk-sigma-olomouc-sk-hanacka-slavia-kromeriz,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,SK Sigma Olomouc B,sk-sigma-olomouc-b,Olomouc B,Football,football,1,0,OLO,,0,4867,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,SK Hanácká Slavia Kroměříž,sk-hanacka-slavia-kromeriz,Hanácká Slavia,Football,football,1,0,HAN,False,0,4865,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,,,1688549340.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688552124,,,,,,,,,,,,,,,2.25,3.6,2.62
uUsOVn,1,True,,,,False,11382961,1688547600,fk-varnsdorf-fc-slovan-liberec,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,FC Slovan Liberec,fc-slovan-liberec,Slovan Liberec,Football,football,1,0,SLO,,0,2219,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FK Varnsdorf,fk-varnsdorf,Varnsdorf,Football,football,1,0,FKV,,0,34789,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1688550600.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688553412,,,,,,,,,,,,,,,1.4,4.5,5.5
yNsPQr,2,True,,,,False,11397132,1688547600,fc-stk-1914-samorin-eto-fc-gyor,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,FC ŠTK 1914 Šamorín,fc-stk-1914-samorin,Šamorín,Football,football,1,0,SAM,,0,44590,SK,Slovakia,[],#52b030,#52b030,#ffffff,ETO FC Győr,eto-fc-gyor,Győr,Football,football,1,0,GYO,,0,1923,HU,Hungary,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,,,1688550900.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688553605,,,,,,,,,,,,,,,2.0,3.75,2.9
iUslU,1,False,,,,False,11343602,1688547600,fk-viktoria-zizkov-fk-teplice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,FK Teplice,fk-teplice,Teplice,Football,football,1,0,TEP,False,0,2208,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,FK Viktoria Žižkov,fk-viktoria-zizkov,Viktoria Žižkov,Football,football,1,0,ZIZ,,0,2211,CZ,Czech Republic,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,,,1688551140.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688553927,,,,,,,,,,,,,,,1.5,4.5,4.5
yccsAcc,3,False,,,,False,11404838,1688547600,pecsi-mfc-kaposvari-rakoczi,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,Kaposvári Rákóczi,kaposvari-rakoczi,Kaposvár,Football,football,1,0,KAP,,0,5123,HU,Hungary,[],#52b030,#52b030,#ffffff,Pécsi MFC,pecsi-mfc,PMFC,Football,football,1,0,PEC,,0,5125,HU,Hungary,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1688551080.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688553832,,,,,,,,,,,,,,,3.5,4.0,1.73
AlxslwU,2,False,,,,False,11399248,1688547600,msk-povazska-bystrica-mfk-skalica,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,MŠK Považská Bystrica,msk-povazska-bystrica,Považská Bystrica,Football,football,1,0,POV,,0,55575,SK,Slovakia,[],#52b030,#52b030,#ffffff,MFK Skalica,mfk-skalica,Skalica,Football,football,1,0,SKA,False,0,111061,SK,Slovakia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,1688551140.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688553895,,,,,,,,,,,,,,,3.2,3.6,1.91
oYsqY,1,False,,,,False,11364787,1688547600,nk-olimpija-ljubljana-nd-primorje,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,,100,Ended,finished,NK Olimpija Ljubljana,nk-olimpija-ljubljana,Olimpija,Football,football,1,0,OLI,False,0,2416,SI,Slovenia,[],#52b030,#52b030,#ffffff,ND Primorje,nd-primorje,Primorje,Football,football,1,0,NDP,,0,2414,SI,Slovenia,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,,,1688551380.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688554271,,,,,,,,,,,,,,,1.36,5.0,5.75
rmbsxid,2,False,,,,False,11331874,1688547600,warta-poznan-pogon-szczecin,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Warta Poznań,warta-poznan,Warta Poznań,Football,football,1,0,WAR,False,0,7922,PL,Poland,[],#52b030,#52b030,#ffffff,Pogoń Szczecin,pogon-szczecin,Pogoń,Football,football,1,0,PSZ,,0,3117,PL,Poland,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,,,1688551500.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688554269,,,,,,,,,,,,,,,3.0,3.6,2.0
RddsTdd,1,False,,,,False,11364813,1688547600,zaglebie-sosnowiec-polonia-bytom,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Zagłębie Sosnowiec,zaglebie-sosnowiec,Zagłębie S.,Football,football,1,0,ZAG,False,0,7693,PL,Poland,[],#52b030,#52b030,#ffffff,Polonia Bytom,polonia-bytom,Polonia Bytom,Football,football,1,0,BYT,,0,7692,PL,Poland,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,1688551500.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688554257,,,,,,,,,,,,,,,1.5,4.2,4.75
VVcsxfo,2,False,,,,False,11395203,1688549400,radomiak-radom-gks-tychy,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Radomiak Radom,radomiak-radom,Radomiak ,Football,football,1,0,RAD,False,0,7295,PL,Poland,[],#52b030,#52b030,#ffffff,GKS Tychy,gks-tychy,GKS Tychy,Football,football,1,0,TYC,,0,35272,PL,Poland,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,,1688552700.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688555543,,1.0,,,,,,,,,,,,,1.75,3.6,3.8
fmbsuzp,3,False,,,,False,11364786,1688549400,hutnik-krakow-ruch-chorzow,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,Ruch Chorzów,ruch-chorzow,Ruch Chorzów,Football,football,1,0,CHO,False,0,3105,PL,Poland,[],#52b030,#52b030,#ffffff,Hutnik Kraków,hutnik-krakow,Hutnik,Football,football,1,0,HKR,False,0,38719,PL,Poland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1688553360.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688556182,,,,,,,,,,,,,,,1.14,7.0,10.0
mmbsymb,1,False,,,,False,11343605,1688554800,lks-lodz-gks-katowice,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,ŁKS Łódź,lks-lodz,ŁKS Łódź,Football,football,1,0,LKS,,0,3123,PL,Poland,[],#52b030,#52b030,#ffffff,GKS Katowice,gks-katowice,GKS Katowice,Football,football,1,0,KAT,,0,3112,PL,Poland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1688560946.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688560950,,,,,,,,,,,,,,,1.91,3.6,3.2
bqcshaec,2,False,,,,False,11404317,1688558400,hannover-96-ii-fc-schalke-04-ii,False,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,Club Friendly Games,club-friendly-games,World,world,Football,football,1,1468,international,,0,853,False,False,False,False,0,86,1.0,100,Ended,finished,FC Schalke 04 II,fc-schalke-04-ii,Schalke II,Football,football,1,0,S04,False,0,260007,DE,Germany,[],#52b030,#52b030,#ffffff,Hannover 96 II,hannover-96-ii,Hannover II,Football,football,1,0,H96,,0,5801,DE,Germany,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,,,1688565473.0,['time.currentPeriodStart'],1688565476,,,,,,,,,,,,,,,2.5,3.8,2.2
